"","logFC","logCPM","F","PValue","FDR"
"Mtch1",-1.30906345825448,10.4467496858094,17.5140040529559,0.00075160119419653,0.0433995187821563
"C77080",-0.779271829089252,10.3186796743047,61.2433276338812,0.000754763831403833,0.0433995187821563
"Cox5a",-0.784648636769844,10.3188721314556,62.162050284225,0.000754763884013999,0.0433995187821563
"Gm45847",-0.788873412165991,10.3189601830613,61.956673001394,0.000754763893828169,0.0433995187821563
"Kmt2c",-1.18266476111672,10.5446805696632,12.3354683048294,0.000755245106203797,0.0433995187821563
"Timm23",-1.33294186714558,10.3713532041434,30.0194788675534,0.000758536493885462,0.0434247884544655
"Nup214",-1.31949943215961,10.3724171666847,27.4819414910699,0.000761672210669223,0.0434409903523256
"Tmem132b",-1.21649633181778,10.4647398172461,17.2707248585339,0.00076889914827823,0.0436895381715705
"Samd5",-1.21048412880712,10.4936910343716,13.2294185458338,0.000776270612390473,0.0439444196486325
"Nkain2",-1.33004344648788,10.4158210167464,19.6128644734338,0.000789735969986754,0.0445411087072529
