"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Timepoint","DEG_Test","SYMBOL"
"Fam49a",-0.393294599754615,8.25093443192372,-2.80772829762142,0.00544924019001692,0.0659990536279173,-2.24217549059925,"P30","MUT cells from HET vs WT cells from WT","Fam49a"
"Trappc3",-0.393145989450313,7.66504196545688,-3.44386335441987,0.000689556597495534,0.0260264301697937,-0.54155070459267,"P30","MUT cells from HET vs WT cells from WT","Trappc3"
"Tcf12",-0.392672107625716,8.13425534099021,-2.41403989485464,0.0166160384896435,0.117251934706468,-3.13063512488866,"P30","MUT cells from HET vs WT cells from WT","Tcf12"
"Srrt",-0.392358079893105,8.26952664056262,-2.3705524271056,0.0186473366688648,0.124830789411625,-3.21234389106029,"P30","MUT cells from HET vs WT cells from WT","Srrt"
"Tom1l2",-0.392356116521574,8.02232739189346,-2.62400528909795,0.00931466354346915,0.0854008903305241,-2.68349509277429,"P30","MUT cells from HET vs WT cells from WT","Tom1l2"
"Nelfa",-0.39226200804177,7.54637616494057,-3.80954023851331,0.000181816008215023,0.0143749477652951,0.615926322072204,"P30","MUT cells from HET vs WT cells from WT","Nelfa"
"Fez1",-0.391964553508428,7.9053706658188,-2.80024136823421,0.00557260382059983,0.0666494065231295,-2.2790310075349,"P30","MUT cells from HET vs WT cells from WT","Fez1"
"Pds5b",-0.391817878418097,7.7959268096135,-3.0531076716645,0.00255126436762743,0.0464697912905676,-1.64151472931515,"P30","MUT cells from HET vs WT cells from WT","Pds5b"
"Abhd8",-0.391610118262038,7.91080520483204,-3.00147468218589,0.00300513886216053,0.04928296505172,-1.76956171136009,"P30","MUT cells from HET vs WT cells from WT","Abhd8"
"Sbf2",-0.391578274935979,8.27578883312949,-2.80674510817332,0.00546529755576269,0.0659990536279173,-2.2440648567946,"P30","MUT cells from HET vs WT cells from WT","Sbf2"
"Gns",-0.390832398337981,8.08343031744676,-2.65296811131746,0.00857549762937225,0.0819472807814439,-2.61184695518651,"P30","MUT cells from HET vs WT cells from WT","Gns"
"Ccdc30",-0.390132557514998,7.77969534592585,-3.19695762140835,0.00159858312453588,0.0378707223737512,-1.24968475873372,"P30","MUT cells from HET vs WT cells from WT","Ccdc30"
"Ptpru",-0.389823023531841,7.46476376215809,-4.5218946516499,1.01354874012579e-05,0.00422931365949157,3.20483294219926,"P30","MUT cells from HET vs WT cells from WT","Ptpru"
"Spon1",-0.389627444230277,7.49897027838823,-4.18530223616669,4.15478739461345e-05,0.00768965099849119,1.93004291085563,"P30","MUT cells from HET vs WT cells from WT","Spon1"
"Sec61a1",-0.389220643111362,7.9567909627242,-2.62705262763027,0.00923428287990389,0.0853831046591717,-2.68438312471308,"P30","MUT cells from HET vs WT cells from WT","Sec61a1"
"Hid1",-0.388970131367932,7.75253539018404,-3.03068724040628,0.00273998153940791,0.0475127830539613,-1.70799232637715,"P30","MUT cells from HET vs WT cells from WT","Hid1"
"Tle1",-0.38896529802862,7.58218345160368,-3.40384175422201,0.00079283531103047,0.0274248476897922,-0.671534594948081,"P30","MUT cells from HET vs WT cells from WT","Tle1"
"1190002N15Rik",-0.388768747726073,7.44805011142892,-4.60898156528958,6.94324875351952e-06,0.00345629571267014,3.54931485703114,"P30","MUT cells from HET vs WT cells from WT","1190002N15Rik"
"Gtpbp8",-0.388762034085964,7.95825427362428,-2.98690064554942,0.00314605881190724,0.0504635508759191,-1.80470795041607,"P30","MUT cells from HET vs WT cells from WT","Gtpbp8"
"Erp44",-0.388395964940062,7.64842029953853,-2.82127277956165,0.0052323554945583,0.0649025628624239,-2.2754651162365,"P30","MUT cells from HET vs WT cells from WT","Erp44"
"Fbxl6",-0.388169971018012,7.78390755380535,-3.19132192998957,0.0016286380602361,0.0381724891480848,-1.26422447850369,"P30","MUT cells from HET vs WT cells from WT","Fbxl6"
"Ptpn3",-0.387775075852401,7.84557738284047,-2.7989562348598,0.00559403261588185,0.0666932999649025,-2.28767976486,"P30","MUT cells from HET vs WT cells from WT","Ptpn3"
"Arrdc3",-0.387576857136327,7.58107877497404,-2.79366518357466,0.00568304847182249,0.0672163770358934,-2.36870825928464,"P30","MUT cells from HET vs WT cells from WT","Arrdc3"
"Eprs",-0.387495362989071,8.00739382935316,-3.08621951032658,0.00229436668982078,0.0441871492493432,-1.54247177884186,"P30","MUT cells from HET vs WT cells from WT","Eprs"
"Txn1",-0.387234905908262,7.43535413972661,-4.14229147099157,4.9459822657488e-05,0.0079041005953275,1.76910035194698,"P30","MUT cells from HET vs WT cells from WT","Txn1"
"Ndufa5",-0.386162455936818,7.56377728902486,-3.62663772195044,0.000358781708667688,0.0196701417065913,0.0187299812788613,"P30","MUT cells from HET vs WT cells from WT","Ndufa5"
"1810022K09Rik",-0.385730655666564,7.9325436356429,-3.38690749718503,0.000840746506423725,0.0278187092940467,-0.703973924508547,"P30","MUT cells from HET vs WT cells from WT","1810022K09Rik"
"Ppfia3",-0.385707755315583,8.0391487304494,-2.97574967530387,0.00325794877596548,0.0507685752204911,-1.83014900980229,"P30","MUT cells from HET vs WT cells from WT","Ppfia3"
"Plaa",-0.38513110937087,7.98206227927997,-2.52451945619602,0.0123092216558969,0.101543636731166,-2.90898225655979,"P30","MUT cells from HET vs WT cells from WT","Plaa"
"Senp3",-0.384730666738959,7.83999428930594,-2.78158476213986,0.00589112878568298,0.0682843646747914,-2.33301710112724,"P30","MUT cells from HET vs WT cells from WT","Senp3"
"Npm1",-0.384683676284949,7.67940496878988,-3.61857765894964,0.000369471561890116,0.0199647546860191,0.00175602243251483,"P30","MUT cells from HET vs WT cells from WT","Npm1"
"A830036E02Rik",0.383794471820046,8.80378392279648,2.20152725306551,0.028764641257201,0.158021971614029,-3.54996027399629,"P30","MUT cells from HET vs WT cells from WT","A830036E02Rik"
"Pak3",-0.383754488094096,7.91499753646637,-3.12258485127608,0.00203985906276724,0.0421524740516005,-1.44685474863249,"P30","MUT cells from HET vs WT cells from WT","Pak3"
"Ppp5c",-0.38364426520852,7.82531622450402,-2.94331094652915,0.00360452237294205,0.0530854265552308,-1.92638174794397,"P30","MUT cells from HET vs WT cells from WT","Ppp5c"
"Hecw2",0.383619432358126,8.24853974496444,2.90908234441741,0.0040065660824761,0.0558317585259332,-1.9956143254083,"P30","MUT cells from HET vs WT cells from WT","Hecw2"
"Gphn",-0.38340553776745,7.87043429744299,-2.84307433783616,0.00489969719907182,0.0629087618157751,-2.17717223403661,"P30","MUT cells from HET vs WT cells from WT","Gphn"
"Marc2",-0.382528189592149,7.59046692647735,-3.31255288791947,0.00108489243520525,0.030696794667333,-0.943662977038058,"P30","MUT cells from HET vs WT cells from WT","Marc2"
"Uba6",-0.382465177391209,7.63093371874858,-3.34309709584436,0.000977536877377147,0.0292918448930404,-0.845826154216557,"P30","MUT cells from HET vs WT cells from WT","Uba6"
"3110062M04Rik",-0.381986323531128,7.5966310076265,-3.51928679912615,0.000528269533186087,0.0240474694773376,-0.315336501596149,"P30","MUT cells from HET vs WT cells from WT","3110062M04Rik"
"Vapa",-0.381887239105706,7.78975163917696,-2.92513395073047,0.00381317903562823,0.0544501667996267,-1.97908288008359,"P30","MUT cells from HET vs WT cells from WT","Vapa"
"Otud7b",-0.381804159544455,7.87010730154616,-2.91263976538433,0.00396294934663037,0.0557011192433468,-2.00156481010358,"P30","MUT cells from HET vs WT cells from WT","Otud7b"
"Brap",-0.380441581138959,7.79772585055365,-3.12071716236043,0.00205226730026246,0.0421524740516005,-1.45918381587491,"P30","MUT cells from HET vs WT cells from WT","Brap"
"Pcnt",-0.379798347932625,7.53246727750731,-3.60760825078541,0.000384502392631322,0.0201957865108661,-0.0502027498837769,"P30","MUT cells from HET vs WT cells from WT","Pcnt"
"Mfsd4a",-0.37972886857326,8.03378106599905,-2.93256075160277,0.00372662511999331,0.0540360642399029,-1.94070839018764,"P30","MUT cells from HET vs WT cells from WT","Mfsd4a"
"Ccdc85b",-0.379614194307902,7.58278249639349,-3.25001528178775,0.00133979286913899,0.0347006353107,-1.12983856245664,"P30","MUT cells from HET vs WT cells from WT","Ccdc85b"
"Thsd7b",-0.379501086597442,7.62089619600438,-3.39327172645858,0.000822431847448284,0.0274546026941514,-0.699082817860106,"P30","MUT cells from HET vs WT cells from WT","Thsd7b"
"Olfm1",0.379492820828691,8.85445528579558,2.73749679256484,0.00671050312395772,0.0720036985200664,-2.40906543271682,"P30","MUT cells from HET vs WT cells from WT","Olfm1"
"St7l",-0.378399140696017,7.67858558315579,-2.95949879401488,0.00342755849915184,0.0519040159014707,-1.90752721667316,"P30","MUT cells from HET vs WT cells from WT","St7l"
"Bckdhb",-0.378027201906799,7.51450797838189,-3.74783654142671,0.000229334048939933,0.0160983929120358,0.406277638298517,"P30","MUT cells from HET vs WT cells from WT","Bckdhb"
"Hmgcll1",-0.377980564278515,7.69627502874759,-3.34498458744354,0.000971239110423341,0.0292918448930404,-0.832668602725288,"P30","MUT cells from HET vs WT cells from WT","Hmgcll1"
"Txndc15",-0.37741014445198,7.80119287106012,-2.8265893971721,0.00514938995622377,0.0646729748405463,-2.2266003836425,"P30","MUT cells from HET vs WT cells from WT","Txndc15"
"Pcdhgc5",-0.377400384194967,7.61862180918961,-3.10699844513726,0.00214556864150314,0.0430995986452989,-1.52193432510378,"P30","MUT cells from HET vs WT cells from WT","Pcdhgc5"
"Adam15",-0.377016584173506,7.96429959618645,-3.34292076690183,0.000978127153744778,0.0292918448930404,-0.832266001390604,"P30","MUT cells from HET vs WT cells from WT","Adam15"
"Ahctf1",-0.376795352815813,8.07647237018377,-2.50695726212856,0.012919177773604,0.103892873937408,-2.93858603115336,"P30","MUT cells from HET vs WT cells from WT","Ahctf1"
"Cpd",-0.376784902622329,7.84865310398673,-2.65237494653247,0.00859009026724111,0.0819824243929453,-2.64182184750099,"P30","MUT cells from HET vs WT cells from WT","Cpd"
"Arhgdia",-0.376297841244972,7.7406436833859,-2.62281712584933,0.00934617408057628,0.0855044013632259,-2.73057946177397,"P30","MUT cells from HET vs WT cells from WT","Arhgdia"
"Ddhd1",-0.376039553441727,8.1948883998011,-2.55660463956152,0.011260879978274,0.0960050732313466,-2.82201948483675,"P30","MUT cells from HET vs WT cells from WT","Ddhd1"
"Gbf1",-0.375940221758624,8.12200684254732,-2.38785660143539,0.0178142225105932,0.121860314459987,-3.18604702437752,"P30","MUT cells from HET vs WT cells from WT","Gbf1"
"Yaf2",-0.375888684483727,7.53592838089138,-3.32745672755084,0.00103120647185347,0.0302494794110508,-0.91333266760078,"P30","MUT cells from HET vs WT cells from WT","Yaf2"
"Coch",-0.37542015139384,7.59930929147428,-3.21748781936585,0.00149339069673977,0.0366989821134216,-1.21809364778135,"P30","MUT cells from HET vs WT cells from WT","Coch"
"Pggt1b",-0.375293742278243,7.46069105379081,-3.81894976759261,0.000175446166555442,0.0142340095396974,0.634425073671466,"P30","MUT cells from HET vs WT cells from WT","Pggt1b"
"Osbpl9",-0.375036264733036,8.08176319449157,-2.82047014183206,0.00524498573204972,0.0649025628624239,-2.2178210599009,"P30","MUT cells from HET vs WT cells from WT","Osbpl9"
"Zkscan3",-0.374681391325167,8.18297606721161,-2.22696778574176,0.0269886856732418,0.152990202333373,-3.50408793212642,"P30","MUT cells from HET vs WT cells from WT","Zkscan3"
"Dap3",-0.374543816378698,7.7203845856829,-3.24344327340819,0.00136959046691743,0.0352294314966328,-1.12369758675447,"P30","MUT cells from HET vs WT cells from WT","Dap3"
"Dgkg",-0.37423478983276,7.78774261050104,-2.99356556321212,0.00308087784379006,0.049764459106897,-1.80119320279755,"P30","MUT cells from HET vs WT cells from WT","Dgkg"
"Rsrc1",-0.374221843293191,7.79418136883353,-2.76829162701509,0.00612806943933922,0.069214931667484,-2.37392944175827,"P30","MUT cells from HET vs WT cells from WT","Rsrc1"
"Pnrc1",-0.37402316566674,7.53480670229523,-3.17127483515081,0.00173984435740062,0.0395698549247014,-1.3647728209825,"P30","MUT cells from HET vs WT cells from WT","Pnrc1"
"2610301B20Rik",-0.37304552081064,7.51543345564657,-3.760520222592,0.000218697723986961,0.015794601969866,0.447872988364511,"P30","MUT cells from HET vs WT cells from WT","2610301B20Rik"
"Sh2d5",-0.372974639437953,7.723436599238,-3.0573353727466,0.0025170493149232,0.0462238567344454,-1.64282427570425,"P30","MUT cells from HET vs WT cells from WT","Sh2d5"
"Gramd1a",-0.372453270701623,8.10576410729049,-2.53470770355059,0.011967267262928,0.100095929189145,-2.87724764282235,"P30","MUT cells from HET vs WT cells from WT","Gramd1a"
"Hexa",-0.372215517585291,7.75854149880728,-3.0738425447669,0.00238746362188204,0.0449429555487618,-1.59025793627384,"P30","MUT cells from HET vs WT cells from WT","Hexa"
"Aatk",-0.372172542946036,8.14036465822243,-2.06534330401361,0.0400924101476553,0.189392511081156,-3.81006892432602,"P30","MUT cells from HET vs WT cells from WT","Aatk"
"Med21",-0.371782518613532,7.68024337992152,-3.53629616579609,0.000497155900250004,0.0230502343628258,-0.255702839560386,"P30","MUT cells from HET vs WT cells from WT","Med21"
"Mpp6",-0.37175015122221,7.74968892129774,-2.97618809039893,0.00325348160939537,0.0507685752204911,-1.85064057941472,"P30","MUT cells from HET vs WT cells from WT","Mpp6"
"Exoc3",-0.371334762594476,7.84023275827152,-2.97236786021924,0.00329259685730122,0.0512022670707856,-1.85023377291805,"P30","MUT cells from HET vs WT cells from WT","Exoc3"
"Grb2",-0.370954865909622,7.63117208581728,-3.30141796250167,0.00112668890397789,0.0312584612488919,-0.969619484028192,"P30","MUT cells from HET vs WT cells from WT","Grb2"
"Trim23",-0.370855971222315,7.69364596915917,-3.1908107647086,0.00163138983045336,0.0381724891480848,-1.27863751306755,"P30","MUT cells from HET vs WT cells from WT","Trim23"
"Ncbp2",-0.370485547184404,7.64325927255787,-3.63309448766752,0.00035042908662483,0.0194556465162666,0.0454433771505673,"P30","MUT cells from HET vs WT cells from WT","Ncbp2"
"Sybu",-0.370333475552982,8.18379646146447,-2.70534591234824,0.00737163330385082,0.0759207202927957,-2.48597281490783,"P30","MUT cells from HET vs WT cells from WT","Sybu"
"Coq2",-0.370317221870734,8.16248765386816,-2.75068481645163,0.00645519832789296,0.0707913455957426,-2.3799398031442,"P30","MUT cells from HET vs WT cells from WT","Coq2"
"Dhx9",-0.370160417061109,8.07972445222952,-2.50805967957518,0.0128801117914707,0.103892873937408,-2.93815128315053,"P30","MUT cells from HET vs WT cells from WT","Dhx9"
"Ncoa6",-0.370152183834834,7.73442886559016,-2.66243799032221,0.00834552899033118,0.0805013263496278,-2.63661189040933,"P30","MUT cells from HET vs WT cells from WT","Ncoa6"
"Atg4c",-0.369882714036835,7.72796140917929,-3.4631501252108,0.000644413462526411,0.0254961047937117,-0.47796692927018,"P30","MUT cells from HET vs WT cells from WT","Atg4c"
"Ube2q2",-0.369813673341384,7.49693597995265,-3.96569952579081,9.97260933468521e-05,0.0108556911178001,1.14579307360462,"P30","MUT cells from HET vs WT cells from WT","Ube2q2"
"Wdr78",-0.369597315562832,7.4978632198598,-4.26568127363754,2.98872519707907e-05,0.00680251968341238,2.22649355604599,"P30","MUT cells from HET vs WT cells from WT","Wdr78"
"E130307A14Rik",-0.368185361779412,7.6432283439509,-3.79984779755613,0.00018860592132416,0.0146043203615027,0.588158704704222,"P30","MUT cells from HET vs WT cells from WT","E130307A14Rik"
"Apoo",-0.367922863445685,7.54616459600893,-3.84360752093214,0.000159741470343915,0.0139466782069192,0.730603286548431,"P30","MUT cells from HET vs WT cells from WT","Apoo"
"Gfra2",-0.367910854783081,7.82346400274099,-2.76929093586034,0.00610996150706208,0.069114338674011,-2.3639552878338,"P30","MUT cells from HET vs WT cells from WT","Gfra2"
"Pls3",-0.367710697771686,7.5800148548294,-3.31846255842042,0.00106330073196158,0.0305823403495005,-0.929973341018641,"P30","MUT cells from HET vs WT cells from WT","Pls3"
"Sccpdh",-0.367486562144594,7.47641112019916,-3.00290673803023,0.00299160954253014,0.0491684448007525,-1.86198787270662,"P30","MUT cells from HET vs WT cells from WT","Sccpdh"
"Cntnap4",-0.367254086619388,7.44981327067033,-4.4449757417466,1.40927529234673e-05,0.00504050796229346,2.90608526318686,"P30","MUT cells from HET vs WT cells from WT","Cntnap4"
"Ints10",-0.367093851463251,8.08947012289875,-2.45235268528186,0.0149912222533815,0.111445936659693,-3.05544937871305,"P30","MUT cells from HET vs WT cells from WT","Ints10"
"Dennd5a",-0.366791546954564,7.81019618892644,-3.18414913380927,0.00166764774739224,0.0385785988196732,-1.28359007951018,"P30","MUT cells from HET vs WT cells from WT","Dennd5a"
"Ufc1",-0.365996280560471,7.61076615789192,-3.44875290366326,0.000677839918780041,0.0260264301697937,-0.53160371745571,"P30","MUT cells from HET vs WT cells from WT","Ufc1"
"Nova1",-0.365493034006554,7.91633292368052,-2.57985231602831,0.0105519422773727,0.0926984223710841,-2.79456330694422,"P30","MUT cells from HET vs WT cells from WT","Nova1"
"Rnft1",-0.365297772913168,7.75017858494629,-2.92000644955901,0.00387400549784785,0.054901236404406,-1.99917490472789,"P30","MUT cells from HET vs WT cells from WT","Rnft1"
"Uchl3",-0.364734472401616,7.58584853720104,-3.4351626778675,0.000710875808070246,0.026564120370227,-0.578576444065001,"P30","MUT cells from HET vs WT cells from WT","Uchl3"
"Kcnn2",-0.364572962061597,8.08800242520959,-2.60316557259508,0.00988141588712928,0.0884294473506406,-2.7271327789442,"P30","MUT cells from HET vs WT cells from WT","Kcnn2"
"Slit2",-0.364280430661842,7.78361942755864,-2.82063967894908,0.00524231560256786,0.0649025628624239,-2.24361024807,"P30","MUT cells from HET vs WT cells from WT","Slit2"
"Gm2164",-0.364152711899753,7.3504156545649,-4.61346996045533,6.80820511000887e-06,0.00345629571267014,3.56709628371185,"P30","MUT cells from HET vs WT cells from WT","Gm2164"
"Malsu1",-0.364095779761923,7.78244548615235,-2.67923562558768,0.00795124045155304,0.0790156060802602,-2.59073536420592,"P30","MUT cells from HET vs WT cells from WT","Malsu1"
