,gene,Astro_F_E18_WB,Astro_F_P60_CORT,Astro_F_P150_CORT,Astro_M_E18_WB,Astro_M_P60_CORT,Astro_M_P120_CORT,Endo_M_P60_CORT,L2_3_IT_F_E18_WB,L2_3_IT_F_P30_CORT,L2_3_IT_F_P60_CORT,L2_3_IT_F_P150_CORT,L2_3_IT_M_E18_WB,L2_3_IT_M_P30_CORT,L2_3_IT_M_P60_CORT,L2_3_IT_M_P120_CORT,L4_F_E18_WB,L4_F_P30_CORT,L4_F_P60_CORT,L4_F_P150_CORT,L4_M_E18_WB,L4_M_P30_CORT,L4_M_P60_CORT,L4_M_P120_CORT,L5_F_E18_WB,L5_F_P30_CORT,L5_F_P60_CORT,L5_F_P150_CORT,L5_M_E18_WB,L5_M_P30_CORT,L5_M_P60_CORT,L5_M_P120_CORT,L6_F_E18_WB,L6_F_P30_CORT,L6_F_P60_CORT,L6_M_E18_WB,L6_M_P30_CORT,L6_M_P60_CORT,L6_M_P120_CORT,Lamp5_F_E18_WB,Lamp5_F_P30_CORT,Lamp5_F_P60_CORT,Lamp5_M_E18_WB,Lamp5_M_P30_CORT,Lamp5_M_P60_CORT,Lamp5_M_P120_CORT,Non_neuronal_F_E18_WB,Non_neuronal_F_P30_CORT,Non_neuronal_F_P60_CORT,Non_neuronal_F_P150_CORT,Non_neuronal_M_E18_WB,Non_neuronal_M_P30_CORT,Non_neuronal_M_P60_CORT,Non_neuronal_M_P120_CORT,Oligo_F_P30_CORT,Oligo_F_P60_CORT,Oligo_F_P150_CORT,Oligo_M_E18_WB,Oligo_M_P30_CORT,Oligo_M_P60_CORT,Oligo_M_P120_CORT,Pvalb_F_P30_CORT,Pvalb_F_P60_CORT,Pvalb_F_P150_CORT,Pvalb_M_E18_WB,Pvalb_M_P30_CORT,Pvalb_M_P60_CORT,Pvalb_M_P120_CORT,Sncg_F_P30_CORT,Sncg_F_P60_CORT,Sncg_M_P60_CORT,Sncg_M_P120_CORT,Sst_F_E18_WB,Sst_F_P30_CORT,Sst_F_P60_CORT,Sst_F_P150_CORT,Sst_M_E18_WB,Sst_M_P30_CORT,Sst_M_P60_CORT,Sst_M_P120_CORT,Vip_F_P30_CORT,Vip_F_P60_CORT,Vip_F_P150_CORT,Vip_M_E18_WB,Vip_M_P30_CORT,Vip_M_P60_CORT,Vip_M_P120_CORT
10,Igfbpl1,-0.503433721414981,0.212015364356854,-0.0303792831152153,-0.770304174404457,-0.0724520874133566,1.0,1.0,-0.605646765250926,-0.0002465681312436,0.0015413799318789,0.0033670139938529,-0.49011621632653,0.0043193688961457,0.0039168297229228,-0.0061000499986748,-0.251584437784082,1.0,1.0,-0.0138694185707988,-0.644929410593002,1.0,0.0198375218130719,1.0,-0.0409043985119744,0.0080638002910828,0.0092139879385657,0.0004033496561817,-0.684879684847893,-0.0066938321282689,-0.0008386089322841,0.0062181931653074,-0.265252867157963,0.008717505398346,0.0229895044868278,-0.483536607937341,0.007935045515972,0.0010163115957945,-0.0083120492655698,-0.365374633223118,1.0,0.0662326125834001,-0.578754028025695,-0.0209091783257876,-0.0207948832850592,1.0,-0.179643443764773,0.0129801873543566,-0.0147492243980976,1.0,-0.769552694545451,-0.0138970588704217,0.0186856487887062,-0.0156456541340954,1.0,0.0162360429544415,1.0,-0.530677530169127,1.0,-0.0113110312908803,1.0,-0.0169625015551094,1.0,-0.0099680082197027,-0.597172754625089,-0.0058820438872394,1.0,1.0,0.0349717673579591,1.0,0.0241330275006657,1.0,-0.263434085329862,-0.0044790318602482,-0.0109757272521418,-0.0603469300180225,-0.650543957381496,0.0099602646438509,-0.0216241670325518,-0.0062320302646958,-0.0099065310336257,0.012581198251432,-0.0229900248242759,-0.844700233660179,0.0187133703041624,-0.013366672004752,0.0037083050268259
11,Hbb-bt,-0.184209305093636,-0.10225936662079,-0.0909209825319163,-0.766530252478301,0.0792914792683925,-0.0179944413762783,0.0823588738207159,-0.0357119825818945,-0.0588428469919063,0.0320990412263084,-0.126165974775535,-0.642492714956227,0.0095849464170007,0.0591551976222623,-0.0210818182052081,0.0665303380151574,-0.0678940689154869,0.139465323726704,-0.240295652412956,-0.775781296448365,0.0266064860496233,0.0663930985974121,-0.0685951519753158,0.0560329778070265,-0.0640230613880518,-0.0020351842045865,-0.0686940874355923,-0.7954194955727,-0.0471625528792224,0.0532051817514947,-0.066503620784206,-0.0612959938397331,-0.0872688680051019,0.0254940869977682,-0.734272267433245,-0.0544815359176047,0.0672236889813493,-0.013401841618179,0.151642701464224,-0.133742933865391,0.11670130347177,-0.789195539900702,-0.0286624071535009,0.0434496764168379,-0.0167971659017062,-0.0368121905516745,-0.21644310928985,0.0220896152499582,-0.249717969211466,-0.615913728681286,0.0906069353891416,0.0484469107096125,-0.0032750924299637,-0.154460859339303,0.0320403128035636,-0.653780171242316,-0.27112084689157,-0.0195900255713465,0.0814381820646089,-0.0758080893909813,-0.128107338149373,0.102663396272175,-0.184722354697193,-0.764228924344115,-0.0161337013241096,0.0364090084529576,-0.035148459405538,-0.0567357427706706,0.0278867473345373,0.111000153197757,-0.0397591394352288,0.151281118957065,-0.155908259391452,0.0703989305745991,-0.225316289587577,-0.793877417483091,-0.0622780537773817,0.0598319161629344,-0.0250106440982803,0.0374245909687888,0.0243432777399601,-0.266552802962933,-0.988955802343249,-0.0454687824302167,0.14675705426929,-0.0346100057761172
12,Apoe,0.30913688515647,1.57756610688393,-4.11886944164543,0.761162674220856,1.28766283774758,0.19091892312948,-0.779508352207779,0.040459519333461,-0.0041637436448442,0.0314342687075879,-0.148733520405563,0.422217091888101,-0.0187779541193516,0.0215066488500037,0.0602668888443027,0.133112636249939,0.0084871382327526,0.0542708741813473,0.087480436435281,0.206790178449709,-0.0770678920858661,-0.0337087004312839,-0.0769098038772458,0.100269048119412,-0.0088360851213864,0.0330590448566745,-0.0290282737317577,0.225330262682468,-0.0216446775177608,0.0315939614499469,0.0523776825362864,0.045882205688296,0.0099360270252506,-0.181734883534834,0.337850942522495,-0.0464812012471626,0.10207138526646,-0.0110486609376865,0.1450402961635,-0.245227368692065,0.069012617167102,0.392643324858666,0.0069715686109627,0.149926854666489,0.119563842751693,-0.358517408967324,-0.410550676199995,0.105883318607559,-0.206221697294562,0.271178818180297,-0.23815645276777,0.396535727617045,0.0856767411407712,0.234604290675221,0.630808161071631,-1.94938219701382,0.258640126146544,0.151304177630401,0.210140928565689,-0.0157771100929396,-0.0447300905444461,0.233733127025835,-0.263239489013199,0.233353061508185,-0.0030835573193806,-0.0036407964737358,-0.161405855598546,-0.0857184460304029,0.0337229618730083,0.105244298734506,0.052143827822312,-0.0477408876119566,-0.143610227928271,-0.0420119361156411,-0.0513395236871526,0.291074063256286,-0.141435894731257,0.078516762583249,0.0978059613453845,-0.2187531758677,-0.18075661035144,-0.153839186460337,0.0664787593146135,-0.091422816509392,0.21581116088887,0.0598963033906439
13,Sparcl1,0.375303827111802,0.879702739923259,-2.40325680107338,0.706159153315259,0.681350447428062,0.364892333372642,-1.3047216459599,0.226589757691755,-0.445088361395958,-0.282463907211626,0.55927227227831,0.250842549439374,-0.0803164020475839,0.162350363169786,0.324941655331276,0.113978525152565,-0.898429118838329,-0.146982150062586,-0.0567497612518321,0.154215488997547,-0.160803468139748,0.365191436509375,0.405810087020075,0.116847474358686,-0.219332761611642,-0.122495349305912,-0.389759023057745,0.294615527505205,-0.148429205798085,0.0806184768305601,0.465707655309424,0.0801935012925258,-0.324596152294632,0.136497382365689,0.319311034405229,-0.029583927776154,0.0256920426023537,0.412380054712959,0.124167480904055,-0.520958485986843,-0.0859360289460879,0.242055673309561,-0.0598427803755476,0.154043808738126,0.325582565160844,0.115962029128822,-0.383786295647821,-0.535771200496397,-0.159130353538365,0.136081074189041,0.0781706226799272,-0.14974439996048,0.427958251419548,0.0086857406402497,-0.616529547894747,-2.82430950252575,0.504514639292711,0.269526399196187,0.0663017016933865,0.395617555478628,-1.17712614007694,-0.120446212790225,0.722340247587327,0.203076522485735,0.0388276032792561,0.557246683447753,0.631104632983136,-0.116551139288571,-0.0364773799225797,-0.454891060389739,0.612605083609318,0.372922510714538,-0.236496056840918,-0.241557542620374,-0.084937928167879,0.188978372686474,-0.0909249632811552,0.215144790860208,0.322307141713701,-0.260530031792446,0.0583915275333294,0.539577360896678,0.25212085529432,-0.227142937595501,0.132808523710565,0.203532455657698
14,Cst3,-0.0761302498399921,0.254126140026893,-5.1493838966352,0.216450262321642,1.17002820346717,-2.14989235074566,-0.397741169890341,-0.0928260590762199,-0.190573324523148,0.0605375072801905,-0.283022824181915,-0.0826702179685004,-0.0053852621397952,0.172017950200254,-0.727544589446288,0.0366765320096669,-0.324712590953048,-0.0333014098675904,-0.678301239148145,-0.0427659969270044,-0.284907375891046,0.337496850352628,-0.896287716101496,-0.0283081858251651,-0.180906911401993,0.103964584923504,-0.212778985104144,0.182455472845063,-0.1612858146813,0.172910201644764,-0.794975644517402,-0.0677103373393646,-0.298858056763359,0.0650844618297753,0.11538467050376,-0.120974652588584,0.178871887409692,-0.87351794758078,-0.0192385862802763,-0.189604661056763,-0.0260858783850598,-0.105296521003933,0.102775403890735,0.0711859081075701,-0.967290533655732,-0.0907419845992491,-1.79779834262937,0.873500412585845,-1.50147494567994,0.265738811505887,-1.14402337603369,0.315104672527871,-1.10477067747063,-0.101617712275427,-0.0523700508039724,0.635466260959138,-0.0882949171565904,0.104730263638817,0.313766374180914,-1.17815536686189,-0.705606718206579,0.271811499637099,0.140684737591462,0.109612995316959,0.124089038983123,0.284487084045628,-1.10303091274774,-1.05171402094741,-0.364323467530981,0.21810677558828,-0.773641999801025,0.0916060852530068,-0.379965808380729,0.162968883833843,-0.509839921886113,0.160229661894801,-0.144188695863802,0.238774538713571,-1.09436900971828,-0.118221646488829,0.0518139604449094,-0.094249220587436,0.187649590725255,-0.15157877883836,0.0333099905358104,-1.01413232331867
15,AC149090.1,-0.290239564381959,0.541719215160679,1.65140631059322,-0.0270030115923222,0.34642007581665,-1.76567841119017,1.39461739242374,0.220308503303265,0.531589866389544,0.423796962948448,-0.538220041556287,0.105442190442282,-1.55658011762612,0.830798801261541,-1.34987417319337,-0.0824697902116083,0.407797805313039,0.446653206538244,-0.0860407453892204,0.248410343146598,-1.46128205872779,0.855646217750297,-1.40988869671357,0.0979364655830885,0.404735553545746,0.631104071056607,-0.490419175782138,0.0443303334543101,-1.48432992337606,0.685922027145688,-1.49582677216404,0.245444329913698,0.559342072936732,1.12829256636779,0.0498752448467769,-1.32181006810813,0.840656986516802,-1.37686072271922,-0.121323331720269,0.520945998923932,1.07665543376329,0.0857652846094008,-1.65335160549773,0.838054646191837,-1.29712712336037,-0.280427508475476,0.225308121615132,0.480948338015756,-0.302814998372541,0.381100293729257,-0.945543507813517,0.967916523476768,-1.05714466262405,0.606433441098728,0.561523577180639,-1.34600465482084,-0.107401841799173,-0.727816949666571,0.253442204379946,-0.83103651157002,0.360581817282757,1.03162666623733,-0.912558991538649,0.0307263707593044,-0.931347508768425,0.376818065574026,-1.13703867197365,2.10583359807078,1.27231175042255,-0.151279746303373,-1.78699124611444,0.236311332913953,0.185769106364438,0.8011082317763,0.017611198673343,-0.0351662638280972,-1.08223358040707,0.645896595138945,-1.45570963488881,1.13066962299782,0.670053526598793,0.0629013453367187,0.188233060397056,-1.89509689581168,0.419768383045924,-1.20575795947375
16,Plp1,-0.0023433698671477,-0.482268117322938,0.0778743157938465,0.0167981905940798,-0.354620958023402,1.6651243266724,-0.995602833175681,-0.0339963178722815,0.0348361656266372,-0.0175943954302494,-0.0020860388370747,-0.0041923389875198,0.0780181922115281,-0.188664142412817,0.0752832516985685,-0.0175651822970941,0.321930693868739,-0.0633034799971731,-0.295322001559865,-0.0260173394359568,-0.103252780179783,-0.422745114171103,-0.0036996760958765,0.0239482987275886,0.113912830469589,-0.0518855165181203,0.0376501389704164,0.0111680010078048,0.0879529492303549,-0.0475316903070743,0.0247047258011697,0.0258166147901129,-0.676435923093617,-0.66014137105547,-0.0060630921933791,0.111593765708573,-0.282329123953793,-0.111938378220555,0.0168725602169184,0.286178169815243,-0.445541426953369,0.0098385051635242,0.0862289265862751,-0.225848697369774,0.268792066731956,-0.0500942148138826,-0.190122055356761,0.259375795212925,-0.130865081750598,0.0481710225070576,0.448695434023773,-0.0589072890015259,0.0383931562652193,-1.00836191139952,-0.463229696827963,0.891192060264198,-0.0565154848459952,-0.54276672969393,0.472179354555399,0.709794702599736,0.139562313668446,-0.130334186437761,0.0939655989477748,0.009375888906731,0.111807966593547,0.136454347179295,-0.265465325028816,-0.228540485530222,-0.448910049091736,0.949304424760347,0.50530753540874,0.0066002819604071,-0.266293667519638,-0.0547910962181897,-0.226784080371245,-0.0271493547336547,0.599117557702042,-0.0271046091393885,0.137332722217202,-2.49844509033503,-0.251700227211366,0.181070495702874,0.0147841978664075,0.827056323370551,-0.329212855958464,0.378503989683741
17,Hnrnpa2b1,0.0745888107970338,-0.0051610939277555,-0.198630972102227,-0.0973839302954524,0.2881232267483,-1.66222714478292,0.38877097750024,0.108849250253859,-0.203368639090831,0.021898064979184,-0.0643105941516706,-0.328837711791997,0.0114801700891018,-0.065157473327085,-1.27507388076198,-0.0973450810877128,-0.347013024458825,0.0401663825260514,-0.247034598115488,-0.253544919422744,-0.111915445902259,-0.0884217753598009,-1.41067442771176,-0.0282151048663541,-0.268806436767568,0.208595688204396,-0.0689531574260736,-0.354106344084997,-0.208597237379484,-0.0849791094979069,-1.36894511074249,-0.0136205417255879,-0.409540632175743,0.360994923819813,-0.174753987442444,-0.0533305559676018,-0.152954150944129,-1.25904522674633,0.0854139097429245,-0.888988992402759,0.175299404910274,-0.0080878200304928,0.0949283651977015,0.0023956090231285,-1.29579540421143,0.0338957131132953,-0.405875733433598,0.505594641275219,-0.498832610493947,0.269174657058412,0.0403374227179087,-0.0801886901941733,-1.39486622052382,-0.456779897109297,0.722674778790753,-0.761343935546883,0.16636351834138,-0.25298299984222,0.295284164070135,-1.16657848996378,-0.280760857522324,0.373042116406332,0.267122231672255,-0.232795551789462,0.0420139445435816,0.139471537818211,-1.48380950281263,-1.14544315951195,0.0827402186786781,0.222856036544367,-0.94191829222473,-0.177875038064308,-0.240474583949025,0.0744481733703855,-0.290112582925312,-0.225261141655563,0.0029561295276872,0.0216469611028625,-1.57511935561472,0.0366325844702986,0.146732271481736,-0.249752740037281,-0.119457008260976,0.257643626522637,0.124578519566954,-1.56159036504456
18,Calm1,-0.0337878541759415,-2.2304007092268,1.40512819915427,0.241436260591421,-0.797728938630309,-1.42772561905617,0.732038314910019,0.180312881169313,-0.628769914870145,0.0503764705082279,0.274933779560568,0.213726019583599,0.19340738604716,0.324710100748944,-1.2553746226521,0.101951615107943,-0.681190515219524,0.281748789998778,0.703481536948708,0.142861474992785,0.194631936724798,0.259757192101508,-0.898424706507173,-0.0874112453364631,-0.600776775557393,-0.0855082412320163,-0.0659549526470573,0.227060371336762,0.192808844898819,0.111247768885038,-1.27161783366312,-0.0219750343778178,-0.704316916319234,0.324801432355527,0.265554754721335,0.263141050736807,0.0987385438605135,-1.45799176491755,-0.0231650488118633,-0.848122789256444,-0.215423243601994,0.242646383028332,0.625054405794137,-0.187837984950791,-1.49051823880729,-0.0772973151095886,-0.444879270009003,-0.202183878136362,-0.0305034555888513,0.265617840368541,0.407968794565829,0.194496702643131,-1.34031256391225,-0.370992467825614,-0.0833115823100912,-0.668505603700639,0.244553775370534,-0.059005514510621,-0.188989346450743,-0.598199875044084,-0.605892843076542,0.15963790767699,0.289449799830515,0.162381693621347,0.222251624016411,0.123984260380327,-1.21425388755307,-1.16561965377559,0.289328882918132,0.0084107609759349,-1.52374432626945,-0.629198013973852,-0.60932090744641,-0.142799613198426,0.425472857846273,0.125892291031189,0.0366844588384869,-0.0646369637872042,-1.32335786441062,-0.713754282242768,0.373727487780986,0.245527845079939,0.281189833513206,0.115655478541216,0.0221308882314768,-1.71161121331453
19,Luc7l3,0.114868408741977,-0.205394761216365,-1.74150483491994,0.0799271391556903,0.118932911928589,-1.31332582585617,0.625057263388774,0.0990359288406928,-0.316327982682415,0.141123646475833,-0.0569324202366499,0.268754752037294,-0.0658317637034813,-0.0302835492130431,-0.582996229680897,0.0153844133342063,-0.256298802441374,-0.0427346980912731,-0.0378004112830177,0.262847805902826,-0.0684615861175715,0.0929503563391425,-0.633420507294828,0.186393941306549,-0.380384825659812,0.33742612997689,-0.0825112401064656,0.0121595809454462,-0.0519496035723122,-0.0549055380423276,-0.553818727221323,0.0657586386505902,-0.266462836579259,0.693106338261404,-0.0016237495544524,-0.0845590304403609,-0.199741594351814,-0.685229379554435,-0.212622068901059,-0.688275419500946,0.687143331002941,0.179946177573829,-0.171501774942646,0.125293006911391,-0.431873567050832,-0.11802752205586,0.36934061452116,0.566613362641784,0.388521941971451,-0.0514919097127863,0.330503048726791,0.169635038325666,-0.297911302226618,-0.213513708064207,0.488680288304864,-0.912573504391515,-0.140042711122226,-0.0974621597038798,0.175221758838545,-1.04062235156295,-0.298972720731793,0.292332295800013,-0.0237572763789473,-0.0032748976690066,-0.0620324740216553,-0.163033674825663,-0.316284092883311,0.155345164836959,0.448061603679107,-0.896143893101179,-0.67270067810342,0.264015726268694,-0.539578313377755,0.214804901990793,-0.0854556070028238,-0.053246288615941,-0.116687108728096,-0.0806985029372811,-0.5618403667197,-0.176352409690762,0.2627098845104,-0.341917331481815,0.114251403931933,-0.10232830009837,-0.0450354576217176,-0.617354539309396
20,Rpl8,-0.120399533187699,-0.475347286121578,0.307522291751128,-0.0809006858338768,-0.337719786994733,-1.22146020904566,0.490847473533683,-0.0926394545360986,-0.211687992633919,0.108001728756258,0.000306439590893,-0.294510176394724,0.0251067828389482,-0.0866555596045718,-1.19819539006262,-0.0998023659595482,-0.208359949991697,0.202727097423525,0.187780363937093,-0.525945691988534,0.0735017672572921,-0.0245662634730629,-1.15930390093095,-0.127438185806654,-0.118037800198131,0.147615331835387,-0.0939929135165398,-0.228582149036844,0.095508279722587,-0.2253734627699,-1.36680215437953,-0.0469216461221069,-0.250737416932369,0.0982760028778871,-0.216665727321313,0.0377627393981764,-0.166010653157006,-1.37605138360551,-0.088273085990363,-0.142650334675826,0.276581580530394,-0.401555743368441,0.136625219874985,-0.0898390726273487,-1.27216285258534,0.121055305593032,-0.0858389010492326,-0.388612563041692,0.611777736422516,-0.729630916101453,-0.0149778964994118,-0.146409265889287,-1.13874945064325,-0.2746988331004,0.195294053683847,0.3520947450147,-0.574572091477028,0.1399505709291,-0.0056983348971674,-0.741464464863778,-0.290776719134068,-0.410781000878441,-0.154864109709165,-0.254185517204717,0.124301200536165,-0.0916973249439976,-1.16889378808309,-1.21227614134018,-0.0593909262768122,-0.221407492837932,-1.90031891883076,-0.263540235219961,-0.159076962155698,0.292758185227192,0.181054216575204,-0.166392741200277,0.0950883258190568,-0.148844469348801,-1.41128087520419,-0.18484195214009,0.0496987504834784,0.381905202993074,-0.288472667714115,0.0941623634152271,-0.104940885105872,-1.54345374822504
21,Rpl9-ps6,-0.27357036460007,-0.858633482717022,0.281154571832987,-0.489809428275199,-0.261871913695539,-1.19526113051152,-0.551939736569486,-0.13963803778515,-0.175886927062271,0.130596461960899,0.235500587230165,-0.427805182921658,0.0483266414981794,-0.238252214348305,-0.583407617784363,0.0665708528219141,-0.291684869796093,-0.145924043691467,0.0913548155610338,-0.418158878584639,-0.0311412555699219,-0.0051777438024004,-0.429178131051515,-0.228512382245936,-0.15259615162263,0.0695087734225975,0.0446224152852386,-0.331214407109312,0.0039940052534809,-0.1599720712538,-0.636915759578471,-0.120398446574107,-0.292154451632445,0.118941829599604,-0.249263594118946,0.125968686976404,-0.157666975341248,-0.565493737550947,-0.202442171691974,-0.217385985143757,0.291568795703309,-0.654871024324005,0.175282093624661,-0.112297108748555,-0.481427290053504,-0.166028602212845,0.0200129574392718,0.0374373699501021,-0.797122740907586,-0.337841244134679,-0.302207662891201,0.0257388684849251,-0.104781156410185,0.0726949787265198,-0.0148586532024046,-0.35316661997117,0.215247025431388,0.0758267692154351,-0.209329980772912,-0.579331095327926,-0.45156058790383,-0.0984256954335041,-0.422722262649366,-0.391681174606143,0.0952757649630799,-0.136229857189629,-0.34313103505041,-0.380037874915288,0.38437523103632,-0.287390508728669,-0.507179957394988,-0.386052906328839,-0.279472816918649,0.285463043996306,0.657164964312749,-0.303663001202695,-0.172130700786921,-0.125150720182494,-0.28915841067025,-0.0176686592093211,0.260577832169385,0.672671110570931,-0.317517024333993,0.0930098454140779,-0.418611427706491,-0.611629189163853
22,Oaz1,-0.213282020652405,0.624942112200131,-0.911590879360992,-0.144301634923874,0.122635246806671,-1.18407287136597,0.631648503144327,-0.159618923646107,-0.350276524074674,-0.0975565458589278,0.228436035257274,0.0130238041032786,-0.0221279757556256,0.104827513034072,-1.30165288790782,-0.0715908672148093,-0.363540435218904,-0.318780276965837,-0.186935725734981,0.0389360362431734,-0.099283239825983,0.0479561837782317,-1.14731346138253,-0.132005382633556,-0.281032572884868,0.173109500536346,-0.0960932590862975,-0.115360158905813,-0.100841848748578,0.0150513614098818,-1.11946719328083,-0.189734532652362,-0.440832488869537,0.0377508481197963,-0.0041970276196521,0.0791439548819114,0.182841427644833,-1.09274026453281,0.0166157008174395,-0.592655843233364,0.254814076502015,-0.015653693097416,0.254684861355322,-0.0428872643427933,-1.32644461655875,-0.428000420494821,0.0163333177978294,-0.326880239897286,0.320079234150537,-0.108511050724068,-0.101310558495328,0.114440631915255,-1.17282147223234,-0.0891687218117401,-0.140757838681454,0.452380613456699,-0.0145257555843368,0.223616195222026,0.181305419118614,-0.86230423281427,-0.609776336847652,0.0440345156505825,-0.0672997775417513,-0.0149611561925762,0.0015782441278412,0.148604192810349,-1.30231607061802,-0.166914372785349,0.0037283134224791,-0.137339271579013,-1.70895989515691,-0.146500842260576,-0.617580885472106,-0.0598248281393775,-0.26545486241072,-0.0303090166656517,-0.0592749890699814,0.241891834010606,-1.40826933139533,-0.49064413027893,-0.0113843769096224,-0.0697020745208665,-0.0668445134153357,0.196605602389951,0.0413887355663723,-1.21426957325024
23,Slc25a4,-0.0066371098705656,-0.99196688751874,-0.27852804750823,0.0578529241967704,0.239581605504477,-1.16916518859946,0.256427614114862,0.0268371880394211,-0.370918715190315,0.0339177715572865,0.0159443599354375,-0.0392020494731936,0.030940229700627,0.245209459206746,-0.8864650823877,0.11916929209171,-0.415526980068414,-0.0780271635950187,-0.247586242167708,-0.219673394540796,0.0666106999630107,0.165832818039952,-0.834986585304989,-0.0288136507686826,-0.380200792247365,0.0023297800165084,-0.171173983846132,0.100028212975451,-0.0788746272388439,0.222373755234367,-0.926889920015512,0.0817862214543247,-0.382812814282839,0.0059803520780018,0.090189149126461,0.0360747803318906,0.0933434127640357,-0.833593612297819,-0.224056062633836,-0.787501516382572,0.149632159452544,0.26542134229685,0.0254689806353343,0.138900044815248,-0.920968446260251,0.0653831248265775,-0.426510255902897,0.0624044088129693,-0.547779435653696,0.203957795447759,-0.145950835264399,0.015499344427455,-0.714372103072894,-0.331740229521816,0.17584757181478,-0.360801852730539,-0.12617241868278,0.184069662318979,-0.0176492419416098,-1.27412085384286,-0.934648871684047,-0.0940772293711767,0.174966674106672,0.30497272208442,0.124038738217061,0.25936721517406,-1.13870954859289,-0.77103948932118,-0.0238712213846478,-0.0924222799247507,-1.13872628420817,0.134051965154384,-0.568198750895029,-0.0839443107477514,-0.478279142888751,0.158118664770142,-0.0874460663003127,0.310866071397088,-1.0742823841397,-0.156148649498823,-0.0889913192773685,-0.263666917757724,0.0902989622552561,0.124699835607833,0.227038171001943,-0.96394515245038
24,Meg3,-0.200483279227102,-1.85752865789747,6.00045951136795,-0.0850870885356342,-1.60620707201317,-1.56816697713962,1.88926391232974,0.427713345023951,0.0345267867869339,-0.14255951115577,-0.225809382167687,0.653056514597887,-0.317480458625627,0.161796813754024,0.287215947964214,0.0671181263338534,0.0487871934034336,-0.27770392882364,-0.335455063257151,1.25282953511578,-0.0343079597767542,0.0634957000536689,0.0561815591468493,0.306857949909614,0.0814566503654355,-0.0375492123921202,-0.214358594214336,0.182422459322414,-0.367401059428283,0.0697413350290255,0.226663764420854,0.408930207170355,0.996609170459132,0.705560742176925,0.170588407107045,-0.255939281185316,0.166069521969018,0.223972023315617,0.407219667344108,-0.0383340140714434,0.127929528385919,0.793318642346445,-0.259863674825445,0.0939754830964041,0.0721326494511052,0.148843758070853,1.91012822609057,-1.51455031204705,2.45880810242326,1.5271313462,0.363800054825254,0.431619804658563,0.226897031188577,0.7065800505968,0.143064618683631,-2.07372635825348,0.0764610133915514,0.151898203829505,-0.41359459977202,-0.0356245052526649,0.100993105124127,-0.0518955497790774,0.0365162347378103,0.379732280734356,-0.37132867985088,-0.046092256278448,0.508399383609974,0.304889977002174,-0.169870804379968,-0.840157773148294,-0.164002336601132,0.511706777266993,0.768888106366656,0.187829887508168,-1.90160177089594,0.131680973225998,-0.68261898926602,0.515494703024359,-0.105644601639517,2.34196008762426,0.224194743708817,-1.36203041436519,0.637694113663655,-0.734281167162153,0.358357498490875,-0.0117924975254935
25,Snhg11,0.0563861414280084,-0.685680339943005,5.34084091745638,0.0869311255723008,-0.909514805164219,-1.87734634581929,1.02115953846079,0.63459890914435,-0.0632060113074662,-0.390241974806527,-0.511297785487307,0.622172870055122,-0.312315932311843,0.355389990287485,0.288908761587516,0.200047392633416,-0.209578941475331,-0.109687321791181,-0.0174022803514333,1.21244993139854,0.0364677824279127,0.044253134640388,0.208292914635918,0.293649272513071,-0.117786751554044,-0.0841915324399753,-0.117771150020977,0.173827986620559,-0.208971415587444,0.116427555570464,0.337342433103605,-0.0465826574516245,0.686471667554024,0.559592664005234,0.238781873605419,-0.215823519759393,0.198758156887701,0.38080128004882,1.59508903552985,-0.296671069202718,0.166364176167408,0.430559262292221,-0.261674377254187,0.241111909345337,0.205207287607188,-0.0551005617217211,1.87885586767121,-2.17541951859883,1.81758206134966,1.63245658894694,0.330552823361331,0.304470968374055,0.251496468059613,0.230834823628305,-0.548030840464219,0.392846128493524,0.0502888021296325,0.0047822519152018,-0.465600877165417,-0.729985117903012,-0.0833528723812318,-0.0474145885715886,0.255756683642915,0.452424893721833,-0.305575368722056,0.165422752838072,0.503513864647014,-0.0405118544814158,-0.463060377412701,-0.123786824837509,0.0147817261307779,0.568093989196729,0.694440446767173,0.490019860308093,-2.15374165931284,0.314651021220353,-0.534109562446412,0.925201493479127,0.218933284476331,1.82253551004771,0.046089282268678,-1.62437435290573,0.523369890436108,-0.806518446042297,0.679599495739622,0.0271780755934392
