"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Timepoint","DEG_Test"
"Selenos2",-0.111740145761566,7.75297909681884,-1.68945175940783,0.0915720470042448,0.32837833709186,-4.68290139253281,"P150","WT cells from WT vs WT cells from HET"
"Onecut22",-0.111737861462069,7.43942410834495,-2.91225995025777,0.00370085476380773,0.0699601496600388,-2.20513967967049,"P150","WT cells from WT vs WT cells from HET"
"Casc32",-0.111734748856098,7.93040238302325,-1.60361013347239,0.109244879416019,0.357887106634865,-4.72956251620429,"P150","WT cells from WT vs WT cells from HET"
"3110043O21Rik2",-0.11172395487914,7.59702200404678,-2.06489739063964,0.0392953479377284,0.217079387980197,-4.11399838016389,"P150","WT cells from WT vs WT cells from HET"
"Sdccag82",-0.111703207646406,7.71872584499802,-1.81595738758712,0.0697986862544399,0.290867725922958,-4.49448693475467,"P150","WT cells from WT vs WT cells from HET"
"Smarca12",0.111690183243722,8.07645643997588,1.52372494592377,0.128022842039321,0.384179796746981,-4.79246905179575,"P150","WT cells from WT vs WT cells from HET"
"Ric12",-0.111683896777929,7.78008076182841,-1.83184620233514,0.0673932409106886,0.284868275218726,-4.43397088685078,"P150","WT cells from WT vs WT cells from HET"
"Ttc39b2",-0.111664383606843,7.93167499502664,-1.7380568341215,0.082634485698679,0.314252918236112,-4.51964016447006,"P150","WT cells from WT vs WT cells from HET"
"Cog32",-0.111637509212333,7.67499839046222,-1.95581947588625,0.0508783408050577,0.247231291955887,-4.27054412866475,"P150","WT cells from WT vs WT cells from HET"
"Celsr22",-0.111635933960871,8.00482436323002,-1.53095302419395,0.126226554133458,0.38242483180167,-4.80631440701229,"P150","WT cells from WT vs WT cells from HET"
"Kcnma12",-0.111552728327766,8.98971722647116,-1.41748304549922,0.156780567735237,0.425870564180125,-4.79108410050887,"P150","WT cells from WT vs WT cells from HET"
"St7l2",-0.111551306756979,7.82505780020241,-1.65424093165484,0.0985206935229221,0.339315013704837,-4.70055195885779,"P150","WT cells from WT vs WT cells from HET"
"Gm486232",-0.111459995022887,7.81260216796682,-1.81798281432009,0.0694881784192658,0.290137048558199,-4.44140162274787,"P150","WT cells from WT vs WT cells from HET"
"Myo192",-0.111447212393376,7.54352280555442,-2.21678620269278,0.0269539070308052,0.184546065303726,-3.84169463358977,"P150","WT cells from WT vs WT cells from HET"
"Dnaja22",-0.111439970465753,7.95520649449038,-1.73997260993317,0.0822972659099035,0.313510878643119,-4.50783602827746,"P150","WT cells from WT vs WT cells from HET"
"Slc8a12",-0.111341357275471,7.77815144182483,-1.85736244414791,0.0636735982034954,0.277483325169761,-4.39053208109101,"P150","WT cells from WT vs WT cells from HET"
"Pvalb2",-0.111337519113333,7.43911315774812,-2.69724265554881,0.00715757555233675,0.0982988996250073,-2.78158813420253,"P150","WT cells from WT vs WT cells from HET"
"Thsd7a2",0.111294161692257,7.85372719099247,1.44870848774157,0.147860630762893,0.415588860251044,-4.98864619224051,"P150","WT cells from WT vs WT cells from HET"
"Cntn42",0.111276326460763,8.25277510346788,1.30366374583777,0.192770926390421,0.475654940844602,-5.02989942883954,"P150","WT cells from WT vs WT cells from HET"
"Sde22",-0.111257792537054,7.59121957024668,-2.07545292610613,0.0383041661415998,0.21420167797015,-4.09664891481888,"P150","WT cells from WT vs WT cells from HET"
"Trmt113",-0.111256514133069,7.6670581329045,-1.96695680101834,0.0495773283576113,0.243423712033751,-4.25681826364114,"P150","WT cells from WT vs WT cells from HET"
"Map92",-0.111247843364112,7.86889856984926,-1.71233724904121,0.0872713125647645,0.321061177749258,-4.58785668351521,"P150","WT cells from WT vs WT cells from HET"
"Eif3i2",-0.111237871986563,7.6274931217134,-2.06836984652291,0.0389668968817819,0.215506122578378,-4.08773167570632,"P150","WT cells from WT vs WT cells from HET"
"Sdhb2",-0.111230318857372,7.88784802147252,-1.65573602289018,0.098217304608635,0.338928242878318,-4.66772955114803,"P150","WT cells from WT vs WT cells from HET"
"Phtf12",-0.111220962762021,8.06209279349852,-1.53529160134935,0.125157835368239,0.380017356521475,-4.78112312086507,"P150","WT cells from WT vs WT cells from HET"
"Erbin2",-0.111143180438688,7.45999088036157,-2.29604481660184,0.0219638836299679,0.168075447949611,-3.72777891127191,"P150","WT cells from WT vs WT cells from HET"
"Tmem50b2",-0.111142578144211,7.61635058968469,-2.14944095973353,0.0319368490566056,0.197688045106143,-3.92825570698711,"P150","WT cells from WT vs WT cells from HET"
"Tmem1102",-0.111114086863806,7.61917704537988,-2.18182731269003,0.0294495724149078,0.191244628533772,-3.86132364193016,"P150","WT cells from WT vs WT cells from HET"
"Snap912",-0.111085266687013,8.42533015227841,-1.37250540912562,0.170339691659429,0.445970337507388,-4.90068074486027,"P150","WT cells from WT vs WT cells from HET"
"Elovl72",-0.111050172917706,7.4232205276528,-2.82000439869954,0.00493626700735896,0.0810329683682393,-2.46743530690738,"P150","WT cells from WT vs WT cells from HET"
"Setbp12",-0.111008029435439,7.73447231484589,-1.87833151191698,0.0607455219316286,0.270104679599361,-4.37514160458015,"P150","WT cells from WT vs WT cells from HET"
"0610009O20Rik2",-0.111003159000393,7.71599702013764,-1.85992867638125,0.0633090963367178,0.276755568123975,-4.41864416925586,"P150","WT cells from WT vs WT cells from HET"
"Nuak12",-0.110992240509197,7.71379827719919,-1.83942890318246,0.0662696077022897,0.282612655623306,-4.45702070939329,"P150","WT cells from WT vs WT cells from HET"
"Cyb5r42",-0.110795716249348,7.65920664577072,-1.94177370362919,0.0525598481713408,0.250391124801065,-4.30497238907369,"P150","WT cells from WT vs WT cells from HET"
"Zfp2602",-0.110790356446461,7.85513558305257,-1.60654066220188,0.108599923368177,0.35711298523035,-4.75804296989848,"P150","WT cells from WT vs WT cells from HET"
"Ide2",-0.110776494247178,7.65176316700128,-1.85164069952422,0.0644925592635323,0.279925051350095,-4.47097156531533,"P150","WT cells from WT vs WT cells from HET"
"Tmem1782",-0.110735789987192,7.94567923350714,-1.63767936672214,0.101931817899382,0.345812939265165,-4.67105146541657,"P150","WT cells from WT vs WT cells from HET"
"Arhgap102",-0.110712497240415,7.53370474058607,-2.20067448816812,0.0280804115061159,0.187456047086223,-3.88124184529335,"P150","WT cells from WT vs WT cells from HET"
"Mapre32",0.110614718023658,8.33532408742056,1.44737016242787,0.148234794143048,0.416174298961104,-4.83204844989132,"P150","WT cells from WT vs WT cells from HET"
"Rpl52",0.110605766865548,7.85127209844145,1.69729363631575,0.0900795413715099,0.325818696733953,-4.62369317538566,"P150","WT cells from WT vs WT cells from HET"
"Bcan2",-0.110573115762499,7.50533273626803,-2.01032992470294,0.0447741131922576,0.232283460946256,-4.28352867672343,"P150","WT cells from WT vs WT cells from HET"
"Ap1s12",-0.110527587045253,8.04041886148433,-1.5300397701494,0.126452420142772,0.38242483180167,-4.79494748415508,"P150","WT cells from WT vs WT cells from HET"
"Ogdh2",-0.110518443572821,7.97262381286907,-1.6185936857468,0.105978958205023,0.352187027995237,-4.69127390573841,"P150","WT cells from WT vs WT cells from HET"
"Lhx22",-0.110493122789702,7.50716593365171,-2.51905579500538,0.011985596239067,0.125420648660313,-3.18294251921205,"P150","WT cells from WT vs WT cells from HET"
"Zcchc182",0.110488917659399,8.96488137240367,1.40703963388587,0.159853360032047,0.430488816086303,-4.80639276389969,"P150","WT cells from WT vs WT cells from HET"
"Mllt102",0.110472645460264,7.80241514570827,1.62229657163723,0.105183927942608,0.35108478389703,-4.76314307851231,"P150","WT cells from WT vs WT cells from HET"
"Arid5b2",-0.110384509577592,7.85865051234309,-1.62241913506538,0.10515769421328,0.35108478389703,-4.73257832068829,"P150","WT cells from WT vs WT cells from HET"
"P4hb2",-0.11036268527069,7.61979795067229,-2.01256319548589,0.0445378319570421,0.232064201857616,-4.19788899247484,"P150","WT cells from WT vs WT cells from HET"
"Atxn12",-0.110341985204304,8.23620227861478,-1.42686368373472,0.15405892724327,0.421953932550324,-4.87804705016382,"P150","WT cells from WT vs WT cells from HET"
"Git12",-0.110340342738468,7.60787282346676,-2.26587399915788,0.0237594809708295,0.173797486168546,-3.69271776789411,"P150","WT cells from WT vs WT cells from HET"
"Zfp3292",-0.110332875601072,8.66965039878023,-1.35684593270853,0.175261524319909,0.452097135204667,-4.88485621792482,"P150","WT cells from WT vs WT cells from HET"
"Azin12",-0.110327903495185,7.82195099421052,-1.66150936213063,0.0970527723888281,0.337889092400883,-4.69097599258252,"P150","WT cells from WT vs WT cells from HET"
"Tspan332",-0.110314191699139,7.59609714942031,-2.004711877771,0.0453731948594015,0.232836940673644,-4.22903448448767,"P150","WT cells from WT vs WT cells from HET"
"Pigx2",-0.110301752690139,7.54743317424603,-2.14790435596913,0.0320592158459657,0.197830895872874,-3.98078283929216,"P150","WT cells from WT vs WT cells from HET"
"Frmd4b2",-0.110216937535874,7.58079452570508,-1.77232684757074,0.0767692236499059,0.304469570992929,-4.65880376788447,"P150","WT cells from WT vs WT cells from HET"
"Hdgfl22",-0.110199623436761,7.75969706720651,-1.73280819778563,0.0835641169580607,0.31543354488834,-4.6101274821632,"P150","WT cells from WT vs WT cells from HET"
"Cep972",-0.110191019720879,7.47841935114686,-2.29885218082675,0.0218029834075253,0.16763131369606,-3.70893103732438,"P150","WT cells from WT vs WT cells from HET"
"Zfp3302",-0.110173492933763,7.59992663899273,-2.19375404506137,0.0285766252257813,0.188515563606009,-3.85073890950562,"P150","WT cells from WT vs WT cells from HET"
"Fam3c2",0.110159587885986,7.85244325813075,1.62335665355348,0.104957197924505,0.35104830518523,-4.73782838617948,"P150","WT cells from WT vs WT cells from HET"
"Pcsk72",-0.110123407146858,8.09304374808791,-1.44374996580579,0.149250545448225,0.417523728046016,-4.89559763665411,"P150","WT cells from WT vs WT cells from HET"
"Zfp6382",0.110119778463456,8.75619653214405,1.3488294304829,0.177821931011366,0.456036005016202,-4.89022107204632,"P150","WT cells from WT vs WT cells from HET"
"Ndufb32",-0.110070853256541,7.76095308457129,-1.56068175481787,0.119044596495973,0.370727628392714,-4.87639768414145,"P150","WT cells from WT vs WT cells from HET"
"Dhdds2",-0.110056982568181,7.73911627747132,-1.88160702473968,0.0602983931564388,0.269037347533204,-4.36867550193616,"P150","WT cells from WT vs WT cells from HET"
"Herc32",-0.110048415264371,8.23318625097199,-1.42611928928935,0.15427357810263,0.421953932550324,-4.87917326604789,"P150","WT cells from WT vs WT cells from HET"
"E130307A14Rik2",0.1100435852372,7.80905894319367,1.71132572457489,0.0874578893839475,0.3211394650582,-4.6219379831623,"P150","WT cells from WT vs WT cells from HET"
"Naa102",-0.110034992659781,7.7703244023538,-1.8495286363432,0.0647970548769645,0.279925051350095,-4.40698523723615,"P150","WT cells from WT vs WT cells from HET"
"Pacs22",-0.109960600315447,7.50081828886024,-2.28696227204955,0.0224915504488901,0.169463363592388,-3.71922687862628,"P150","WT cells from WT vs WT cells from HET"
"Maf12",-0.109959963274561,7.65119523455873,-1.83559139530367,0.0668363158543382,0.283743344295321,-4.50137287401774,"P150","WT cells from WT vs WT cells from HET"
"Atp5o.12",-0.109927982415929,8.16017634845075,-1.42544211527024,0.154469043275231,0.422019967653804,-4.9007816027374,"P150","WT cells from WT vs WT cells from HET"
"Preb2",-0.109921389018664,8.1720684020453,-1.4519642732512,0.1469534118893,0.413966441351331,-4.86191318972246,"P150","WT cells from WT vs WT cells from HET"
"1110032A03Rik2",-0.10991258388912,7.86605543698854,-1.62677915431655,0.104227847267421,0.349601577168226,-4.72252193895313,"P150","WT cells from WT vs WT cells from HET"
"Nrg12",-0.109876362461609,7.71318563709778,-1.99284520642973,0.0466608774458688,0.236477518418381,-4.17899888892667,"P150","WT cells from WT vs WT cells from HET"
"Gstz12",0.109875439622675,7.79944400346481,1.88915214714456,0.0592788306661999,0.26734077796554,-4.32758366093375,"P150","WT cells from WT vs WT cells from HET"
"Ptpa2",-0.109854174132867,7.89848705676636,-1.55110994219008,0.12132108818754,0.373853178804598,-4.81861760503503,"P150","WT cells from WT vs WT cells from HET"
"Vps722",-0.10983901774343,7.57498269273235,-2.15506638063268,0.0314922882800082,0.196227196923528,-3.94805220249043,"P150","WT cells from WT vs WT cells from HET"
"Gnai32",-0.109813003179206,7.54792226983011,-2.18621730989171,0.0291256202563848,0.190626196713445,-3.90253673918778,"P150","WT cells from WT vs WT cells from HET"
"Cdk102",0.10973671192847,7.81421237235492,1.73740954836915,0.0827486759590773,0.314252918236112,-4.57770168575714,"P150","WT cells from WT vs WT cells from HET"
"Bag12",-0.10968954964299,7.64888549220534,-1.965832957184,0.0497073294617842,0.243744018800554,-4.26948362405162,"P150","WT cells from WT vs WT cells from HET"
"Cttnbp22",-0.109625059662786,9.01607493927702,-1.35456332818237,0.175987746643639,0.45318500478504,-4.86719373186304,"P150","WT cells from WT vs WT cells from HET"
"Rtf22",-0.109612346740304,7.59691035093985,-2.24341252009124,0.0251778753706097,0.177353117666551,-3.74634929671385,"P150","WT cells from WT vs WT cells from HET"
"Elovl52",-0.109573356539323,7.50545819258376,-2.08929452457633,0.0370367606735436,0.210507750125282,-4.13145588336823,"P150","WT cells from WT vs WT cells from HET"
"Rbmx2",-0.109554771716905,7.88626991414319,-1.58480355048861,0.113456387797842,0.361176409694163,-4.77502293334674,"P150","WT cells from WT vs WT cells from HET"
"Lin7c2",-0.109552741964949,7.63199694716081,-1.93826924720909,0.0529865708520935,0.250839060597531,-4.32830559473539,"P150","WT cells from WT vs WT cells from HET"
"Lmbrd22",-0.109474166922499,7.96830635222988,-1.64131365286433,0.101175320250447,0.3447472320168,-4.65791444316493,"P150","WT cells from WT vs WT cells from HET"
"Nr6a12",0.109427494409839,7.6875613071603,1.84962995198369,0.064782421131774,0.279925051350095,-4.46100395404037,"P150","WT cells from WT vs WT cells from HET"
"Rap1gap3",-0.109419498706044,7.85874182581357,-1.59810325282081,0.110465050790491,0.358856468407433,-4.76782596196348,"P150","WT cells from WT vs WT cells from HET"
"Otud6b2",-0.109403920478186,7.68424856843067,-1.88641479676933,0.0596470555734673,0.268037843165068,-4.39097192211638,"P150","WT cells from WT vs WT cells from HET"
"Ctps22",-0.109400353283304,7.67496831418663,-1.91681050271439,0.0556632323269278,0.25692419488692,-4.3408109223087,"P150","WT cells from WT vs WT cells from HET"
"Aifm32",-0.109364554251666,7.95555225326336,-1.54868644526632,0.121902855127573,0.374821401366522,-4.79896158194188,"P150","WT cells from WT vs WT cells from HET"
"Atg4c2",-0.109358564990706,7.71414909790109,-1.82284715565793,0.068747092170439,0.288438886715103,-4.48418918730044,"P150","WT cells from WT vs WT cells from HET"
"Jmjd1c2",-0.109306918117813,8.4612294017393,-1.29844565316314,0.194555954422192,0.477726006018221,-4.98256922156292,"P150","WT cells from WT vs WT cells from HET"
"Lsamp2",0.109290983189045,9.27583046085429,1.3039514814927,0.192672848534878,0.475654940844602,-4.91868003922453,"P150","WT cells from WT vs WT cells from HET"
"Tmem170b2",-0.109247924585715,7.57477553655705,-2.177712819565,0.0297560092515174,0.191523372368705,-3.90200094016304,"P150","WT cells from WT vs WT cells from HET"
"Nae12",-0.109229697125118,8.29988706979731,-1.38262385038825,0.167215083543013,0.441386959902398,-4.91677646621531,"P150","WT cells from WT vs WT cells from HET"
"Pygb2",-0.109192756184362,7.70867903633569,-1.74975056911907,0.0805935021933207,0.310725271232096,-4.61230550059165,"P150","WT cells from WT vs WT cells from HET"
"Trappc42",-0.109182081757671,7.82956370519751,-1.72719548180128,0.0845676058994804,0.317490063692523,-4.58272336572413,"P150","WT cells from WT vs WT cells from HET"
"Cys12",-0.109157728792282,7.5897300594984,-2.10148483857194,0.0359503614175167,0.20772461159975,-4.04504241860132,"P150","WT cells from WT vs WT cells from HET"
"Ints72",0.10914244127452,7.75230748642853,1.99144473183289,0.0468148603194568,0.236493593036612,-4.16577606460949,"P150","WT cells from WT vs WT cells from HET"
"Matn22",-0.109137819981239,7.52572478271254,-2.36788904402858,0.0181569921050021,0.154335976302174,-3.51915597494024,"P150","WT cells from WT vs WT cells from HET"
"Mrps162",-0.109128533416341,7.64114941744849,-1.94088371129866,0.0526679450764082,0.250747389367568,-4.32118710628788,"P150","WT cells from WT vs WT cells from HET"
"2610021A01Rik2",-0.109096380672109,7.69442387476881,-1.6666103825008,0.0960330828355144,0.336010411079925,-4.75248944121397,"P150","WT cells from WT vs WT cells from HET"
"Arhgef112",-0.109091361708419,7.67117064903964,-1.79229070643961,0.0735121971412262,0.298928944777513,-4.56310328253277,"P150","WT cells from WT vs WT cells from HET"
"Dtx42",-0.109066872302947,7.48998626970246,-2.55641998880676,0.0107825833538735,0.120774560869949,-3.10172008983652,"P150","WT cells from WT vs WT cells from HET"
"Aqr2",-0.109058546075587,7.67091001844468,-2.08871168449905,0.0370893976011559,0.210536874618326,-4.01831537526967,"P150","WT cells from WT vs WT cells from HET"
"Sfpq2",0.109025308644803,8.96115969634334,1.37338509777647,0.170066312870159,0.445970337507388,-4.84799331841831,"P150","WT cells from WT vs WT cells from HET"
"H3f3b2",0.109021875885658,8.8363035113598,1.36581930765262,0.172428310510132,0.448623537231167,-4.86410310802127,"P150","WT cells from WT vs WT cells from HET"
"Jak12",-0.109000244101878,7.98112609011099,-1.52748748593639,0.127085323465734,0.3828228761572,-4.82019220194302,"P150","WT cells from WT vs WT cells from HET"
"Got12",-0.108991897248762,8.22893423312596,-1.44143030081428,0.149904187686923,0.418054398191727,-4.86044828168964,"P150","WT cells from WT vs WT cells from HET"
"Slc2a62",-0.108971203979324,7.66714506056144,-1.99026934115931,0.0469444256164515,0.236505452701411,-4.21165293161422,"P150","WT cells from WT vs WT cells from HET"
"Ppp6r12",-0.108963595280398,7.63219982521997,-2.02271712524635,0.0434767917835255,0.229810261063621,-4.17046261968174,"P150","WT cells from WT vs WT cells from HET"
"Trpc62",-0.108902232429398,7.66306863645631,-1.6203725218178,0.105596438132051,0.351632964262032,-4.84778186114676,"P150","WT cells from WT vs WT cells from HET"
"Ncln2",-0.108889119720866,7.58792654091285,-2.07161481406233,0.0386620785662383,0.215137620772027,-4.10450241936713,"P150","WT cells from WT vs WT cells from HET"
"Dld2",-0.10887572189408,7.95211324147635,-1.4936222017875,0.135718782527434,0.395798247223554,-4.87767583592946,"P150","WT cells from WT vs WT cells from HET"
"Pggt1b2",-0.108875515810502,7.64427515343623,-1.88533165953544,0.0597932819356632,0.268182748442787,-4.41527596188063,"P150","WT cells from WT vs WT cells from HET"
"Usp39",-0.108822968538828,7.58940014674112,-2.14759118815557,0.0320842041716208,0.197830895872874,-3.95087631413834,"P150","WT cells from WT vs WT cells from HET"
"Prdx52",-0.108807222440964,8.09787709522697,-1.43932707123137,0.150498731461916,0.418291488189758,-4.90012840626426,"P150","WT cells from WT vs WT cells from HET"
"Vps542",-0.108783994802719,7.60474966000854,-2.00710325920715,0.0451173667999769,0.232283460946256,-4.22007535084875,"P150","WT cells from WT vs WT cells from HET"
"Fam13a2",-0.108760193251361,7.67647485903022,-1.76297446673143,0.07833508038031,0.30694370925056,-4.60893241465685,"P150","WT cells from WT vs WT cells from HET"
"Zfp3972",-0.108700997448935,8.11092348657782,-1.38892037396634,0.1652925976862,0.438546839190704,-4.96135314698279,"P150","WT cells from WT vs WT cells from HET"
"Fam173a2",0.108674434032318,8.24350410886212,1.43565530130149,0.1515409877807,0.419048131897623,-4.86696339279711,"P150","WT cells from WT vs WT cells from HET"
"Rac32",0.108664430373031,7.63630342536631,1.98354993396607,0.0476909349204834,0.23811458536962,-4.25096918453384,"P150","WT cells from WT vs WT cells from HET"
"Atf62",-0.108663022087555,7.87757383626476,-1.67012205801424,0.0953361090637358,0.334699110505009,-4.64998242781261,"P150","WT cells from WT vs WT cells from HET"
"Rnf1822",-0.108617149308517,7.50005708675426,-2.14846707926735,0.0320143569607631,0.197830895872874,-4.01401524885941,"P150","WT cells from WT vs WT cells from HET"
"Trim392",-0.108585039154767,7.59793279225086,-2.12562027788164,0.033879569096262,0.202773596854151,-3.99193118078685,"P150","WT cells from WT vs WT cells from HET"
"Bhlhe412",-0.108579644470273,7.56582960308189,-2.26613871914464,0.0237431873340237,0.173797486168546,-3.71987235512322,"P150","WT cells from WT vs WT cells from HET"
"Dusp112",-0.108447280741741,8.41557467073477,-1.26378645003544,0.206721590463448,0.492737110943114,-5.03424439261187,"P150","WT cells from WT vs WT cells from HET"
"Golga32",0.108439793191126,7.72927493764648,1.77156351619671,0.0768960614398243,0.304469570992929,-4.56966508639599,"P150","WT cells from WT vs WT cells from HET"
"Mt12",-0.108435859382389,7.73160370906349,-1.45282045176516,0.146715549100164,0.413809961402532,-5.04703076331639,"P150","WT cells from WT vs WT cells from HET"
"Vps352",-0.108344147415218,8.05230554715576,-1.46545907248291,0.143238539378508,0.408392608296222,-4.87989743341467,"P150","WT cells from WT vs WT cells from HET"
"Myo9b2",-0.108324486966054,7.71446756151395,-1.79638104056648,0.0728590538578965,0.297725352002382,-4.52929910885077,"P150","WT cells from WT vs WT cells from HET"
"Bcl2l12",-0.10825866439886,7.57940363958967,-2.17211765826786,0.030177128337127,0.192379099838158,-3.90983473905274,"P150","WT cells from WT vs WT cells from HET"
"Rsf12",0.108192008493674,8.37464332991716,1.353920628898,0.17619262984966,0.453271319229866,-4.94372640507563,"P150","WT cells from WT vs WT cells from HET"
"Gm19762",-0.108182479953704,7.65039270528485,-2.0975750049305,0.0362958003430709,0.209027153161664,-4.01310620889891,"P150","WT cells from WT vs WT cells from HET"
"Gcc22",-0.108176622459792,8.03098310801579,-1.4949495086827,0.13537206838584,0.395093275975267,-4.84759324327788,"P150","WT cells from WT vs WT cells from HET"
"Mrfap12",-0.108149823190752,8.05790663108886,-1.52066894266996,0.128788270470428,0.38574982563904,-4.80213320840085,"P150","WT cells from WT vs WT cells from HET"
"Cdh62",-0.108145758093929,7.54690500448165,-2.32429391812009,0.0203910856226901,0.162480174995113,-3.60355183470418,"P150","WT cells from WT vs WT cells from HET"
"Lrp82",-0.108102127495658,7.81189332381536,-1.81035974293578,0.0706627729802203,0.292080555860581,-4.45403870643117,"P150","WT cells from WT vs WT cells from HET"
"Meis32",-0.108050691038013,7.6173296181043,-2.1273566438289,0.0337346136521875,0.202744915508982,-3.97567450974126,"P150","WT cells from WT vs WT cells from HET"
"Pfkfb22",-0.107956776258593,7.54931774719422,-2.22100159382298,0.0266657071094478,0.183466889774053,-3.82635627141246,"P150","WT cells from WT vs WT cells from HET"
"Hectd12",-0.107931234235693,8.27247373017934,-1.35907217450607,0.174555394799486,0.451194524950456,-4.95565224315687,"P150","WT cells from WT vs WT cells from HET"
"Comtd12",-0.107931217446611,7.57062268570846,-2.17009922195012,0.0303303003451806,0.192874142671968,-3.9217221296764,"P150","WT cells from WT vs WT cells from HET"
"Fktn2",-0.107929366485451,7.77131055921311,-1.57541095635231,0.115607206934275,0.364090145018532,-4.84810792263249,"P150","WT cells from WT vs WT cells from HET"
"Dnm12",-0.107905725325192,8.9375160308557,-1.39597057140329,0.163159832112853,0.434727099579981,-4.82013292070046,"P150","WT cells from WT vs WT cells from HET"
"Fbf12",-0.107844880451554,7.71050692828987,-1.75194954454217,0.0802143221006984,0.310582923071994,-4.6058013771693,"P150","WT cells from WT vs WT cells from HET"
"Usp252",-0.107841550647992,7.7100607124429,-1.78983607347508,0.0739064507929178,0.299243601462234,-4.54257576207142,"P150","WT cells from WT vs WT cells from HET"
"Agk2",-0.107835476075071,7.91952936639949,-1.49612613023132,0.135065289412916,0.39450385464145,-4.88974677068187,"P150","WT cells from WT vs WT cells from HET"
"Dlgap22",-0.10782685531184,9.16479816329539,-1.42050377072365,0.155900193746966,0.424551649179961,-4.78118737478777,"P150","WT cells from WT vs WT cells from HET"
"Phka22",-0.107788168639148,8.18304851997623,-1.40325676796762,0.160977591643497,0.431663103776489,-4.922657544868,"P150","WT cells from WT vs WT cells from HET"
"Rbm12b22",-0.107765136234083,7.60438558350946,-2.06984617683458,0.0388279640423149,0.215137620772027,-4.09743397865161,"P150","WT cells from WT vs WT cells from HET"
"Rubcn2",-0.107762548008282,7.76496292115495,-1.65704465802816,0.097952366142561,0.338870872319238,-4.72888974457396,"P150","WT cells from WT vs WT cells from HET"
"Rbm43",-0.107757550564256,7.52426814175826,-2.26464529387136,0.0238352356763085,0.173844785790285,-3.75165681446998,"P150","WT cells from WT vs WT cells from HET"
"Snhg112",0.107672404644248,10.67571210841,2.14504869694779,0.0322876948661174,0.197830895872874,-3.62774913912554,"P150","WT cells from WT vs WT cells from HET"
"Med212",-0.107630532070471,7.70051497888691,-1.82244640962468,0.0688078991135573,0.288533179179802,-4.49312409729343,"P150","WT cells from WT vs WT cells from HET"
"Slc24a32",-0.107607408531855,7.83959649121179,-1.5138710197587,0.130503703439128,0.388568582193955,-4.90132932688739,"P150","WT cells from WT vs WT cells from HET"
"Arfip22",-0.107587928082981,7.71543780295161,-1.7655361780931,0.0779036077777852,0.30636387447408,-4.57964219903896,"P150","WT cells from WT vs WT cells from HET"
"Alms12",-0.107580969254392,7.57191294687042,-2.25567132471247,0.0243949112871731,0.174960390136217,-3.73826877203777,"P150","WT cells from WT vs WT cells from HET"
"Ccng22",-0.107500221716887,7.53064547267294,-2.44918111548115,0.0145588799404872,0.138015981501319,-3.33143535443158,"P150","WT cells from WT vs WT cells from HET"
"Extl22",-0.107497776482814,7.68828633937823,-1.80733767049418,0.0711329212750969,0.293263939659377,-4.52755735608759,"P150","WT cells from WT vs WT cells from HET"
"Ddx272",-0.107437003369912,7.55564495143317,-2.18899827068626,0.028921998083644,0.190127405742872,-3.8908849486057,"P150","WT cells from WT vs WT cells from HET"
"Zfand62",-0.107400519735286,7.71527653924847,-1.63982612282158,0.101484414671791,0.345205496025418,-4.78234873332694,"P150","WT cells from WT vs WT cells from HET"
"Ppp1cb2",-0.107392202029303,7.84084610791784,-1.580064721847,0.114537555274388,0.362694227408632,-4.80451350238421,"P150","WT cells from WT vs WT cells from HET"
"Adgrb12",-0.107376110753165,8.40538104831094,-1.28765129064502,0.198287054797876,0.483446639953183,-5.00812392139111,"P150","WT cells from WT vs WT cells from HET"
"Fn3k2",-0.107361439196881,7.61327243125514,-1.9254972278389,0.0545663926651773,0.254631889392926,-4.36729323294635,"P150","WT cells from WT vs WT cells from HET"
"Mal3",-0.107340149498723,7.43537815734075,-2.16893274265912,0.0304191251762233,0.193010859359359,-4.01711330871323,"P150","WT cells from WT vs WT cells from HET"
"Ntrk22",-0.107332631487507,8.93440771986652,-1.31302377393262,0.189599277404108,0.470994640600898,-4.9197395600739,"P150","WT cells from WT vs WT cells from HET"
"Kmt2d2",-0.107322788264284,7.56812508723429,-2.17677536343245,0.0298262116311146,0.191523372368705,-3.9063212308366,"P150","WT cells from WT vs WT cells from HET"
"Hnrnpu2",-0.107284570662262,9.47215993542892,-1.58672055756459,0.113021316398704,0.361176409694163,-4.55356859866855,"P150","WT cells from WT vs WT cells from HET"
"Parg2",-0.107256920932956,7.87397718939264,-1.47244784483703,0.141343251950961,0.4043674106556,-4.94079968147365,"P150","WT cells from WT vs WT cells from HET"
"Tpm12",0.107198168136453,8.45467657159195,1.35580775469529,0.175591547685689,0.452629308024034,-4.92192259981914,"P150","WT cells from WT vs WT cells from HET"
"Dpp72",-0.107183136499364,7.60135105007412,-2.00058356319679,0.0458177219648886,0.233493563459524,-4.23683967108103,"P150","WT cells from WT vs WT cells from HET"
"Pcnx32",-0.107181777698283,7.52981143177189,-2.22299389743682,0.0265304270242039,0.182870443416834,-3.83652209155412,"P150","WT cells from WT vs WT cells from HET"
"Vamp22",0.107139984082735,8.75363811667121,1.34276839202449,0.179776228264268,0.458082488200793,-4.89746909215618,"P150","WT cells from WT vs WT cells from HET"
"Ppfibp12",0.107076279969798,7.6593116163296,2.01466995372164,0.0443159030045691,0.2316429179968,-4.17672719695348,"P150","WT cells from WT vs WT cells from HET"
