"","SYMBOL","logFC","P.Value","adj.P.Val","celltype","sex","timepoint","region","method"
"631","PRKAR1B",-0.346996441792606,0.00340876928615497,0.0205181689724328,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"632","TBL1XR1",-0.335258086269719,0.00342560335504447,0.0205865059224752,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"633","KCNB1",-0.339851622302062,0.00345347176568193,0.0207208305940916,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"634","FDFT1",0.279245551812179,0.00348874104536402,0.0208990611904103,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"635","NAP1L4",-0.286712693993799,0.00350409875276018,0.0209576352155529,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"636","BIN1",-0.293932893539706,0.00353054404949063,0.0210822312398836,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"637","UQCRC1",-0.283304589093815,0.00355607934393528,0.0212010063743189,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"638","GGT7",0.288606324742821,0.00360727762635742,0.0214302935515102,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"639","CHN1",-0.546689269121118,0.00361159069769398,0.0214302935515102,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"640","SPIRE1",-0.28416355115809,0.00361165490364908,0.0214302935515102,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"641","HSPA5",-0.293927157827808,0.00362402146972719,0.0214388100574071,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"642","SLC35A1",0.285502585854982,0.00362450596018463,0.0214388100574071,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"643","MT-ND2",-0.34072930937644,0.0036463394707558,0.0215340425348409,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"644","PPP2R5C",-0.289202962053449,0.00367353903686546,0.0216606163618001,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"645","DPP10",0.334314375125368,0.00368363889885538,0.0216861249280577,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"646","PIP5K1C",-0.284814173024874,0.00373202611472586,0.0219366042048675,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"647","PSMD12",-0.285671449168365,0.00374712896821465,0.021978367806791,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"648","BRD4",-0.285186337101969,0.00375083433550401,0.021978367806791,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"649","PNMA1",-0.277830741233314,0.00389443733924253,0.0227842782651012,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"650","ECHDC1",0.280260300618496,0.00392916865010735,0.0229252250698794,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"651","ZFAND5",-0.367102568681295,0.00393209975406053,0.0229252250698794,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"652","SNAP25",-0.503450468187034,0.00393683976838982,0.0229252250698794,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"653","GABARAPL1",-0.328559489714661,0.00395289934284996,0.0229519335901275,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"654","OTUB1",-0.282174683900072,0.00395364777231429,0.0229519335901275,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"655","GABBR1",-0.311576797699914,0.00399887341762487,0.0230858271155285,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"656","PLD3",-0.374018207874356,0.0040003797343467,0.0230858271155285,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"657","NBEA",-0.380040526101556,0.00400339016957226,0.0230858271155285,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"658","SYNJ1",-0.322488036857368,0.0040046404720151,0.0230858271155285,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"659","MEF2D",-0.279443651903548,0.00400744389758375,0.0230858271155285,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"660","PRUNE2",-0.29805694378917,0.00402955716441594,0.0231776672427967,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"661","WDR7",-0.284221250799335,0.00403799504046694,0.0231836506075796,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"662","PRPF39",0.285939409625071,0.00404294226516631,0.0231836506075796,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"663","SNN",-0.273106107594166,0.0040514105779571,0.023196795931108,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"664","DDRGK1",0.30622555951152,0.00408964808494284,0.0233758135904165,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"665","ATP5F1B",-0.34113004353644,0.00409512389310279,0.0233758135904165,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"666","FBXL3",-0.277116715094991,0.00411513765373568,0.0234544112707605,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"667","ATRNL1",-0.384538762844837,0.00412788320590415,0.0234914080626909,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"668","LUC7L2",0.310408796906155,0.00413773485430293,0.0235118488846624,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"669","GOLGA8A",0.329063087178226,0.00421746761708498,0.0239287135495033,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"670","ATP1A1",-0.416117269808319,0.00432472584105899,0.0245002568009314,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"671","CDH9",0.368883227615431,0.00439533360656733,0.0248627605817272,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"672","VAMP2",-0.404507332628012,0.0044396695421158,0.0250757876694541,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"673","LAGE3",-0.273669735044663,0.00447070460765221,0.0251827954726818,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"674","PI4KA",-0.320534159001223,0.00447202464863651,0.0251827954726818,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"675","MAP7D2",-0.277228656301278,0.00448436254059228,0.025214469614468,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"676","RPL36",-0.369766350631375,0.00450489635171229,0.0252920638221694,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"677","ADD2",-0.279993810512765,0.00451329726781641,0.0253014097580872,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"678","SNCB",-0.423833927865916,0.00452412736992126,0.0253243254864743,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"679","ICA1L",0.288993402796709,0.0045434147271507,0.0253944430285387,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"680","SFXN1",0.292231660902228,0.00455163716805714,0.025402599113258,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"681","BRSK2",-0.28272550225769,0.00457824865461442,0.0254703013514754,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"682","KIF5B",-0.282570852341609,0.00458068275138973,0.0254703013514754,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"683","B4GALT6",-0.280139572144753,0.00458411174483423,0.0254703013514754,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"684","POGZ",-0.289889711992376,0.00461184646331865,0.0255798642809029,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"685","KIRREL3",0.284174883901845,0.004617451539524,0.0255798642809029,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"686","SPOCK2",-0.286705375405299,0.00464494544402655,0.0256718744141909,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"687","CD99L2",-0.274533209263177,0.00464773019213255,0.0256718744141909,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"688","NEFM",-0.320621511239996,0.00468274375141856,0.0258272915276477,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"689","C12orf29",-0.282248594985295,0.00470673501109279,0.0259215494159304,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"690","ATP6V1C1",-0.333465935715441,0.00476907366643411,0.0262264138962321,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"691","MARF1",-0.28088530490315,0.00485537235676214,0.0266619569766061,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"692","ALG13",0.278084195895743,0.0048628889166272,0.0266642493005135,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"693","RAB3C",-0.34865990073753,0.00487387563943379,0.0266855348421477,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"694","KCND3",-0.281946070054625,0.00489779379778227,0.0267774577939886,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"695","WDR83OS",-0.273104242604476,0.00491224059169279,0.0267903606307431,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"696","C6orf62",-0.278708682709622,0.00491441918918584,0.0267903606307431,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"697","VAMP4",-0.278613603646897,0.00492253778873059,0.0267957274412639,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"698","EFCAB7",0.274826914084302,0.00493455554665098,0.0268222729858482,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"699","PHACTR1",0.319174813416706,0.00497727010196379,0.0270153562181734,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"700","GOLGA8B",0.332407900867228,0.00500887132580016,0.0271476489173238,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"701","N4BP2L2",0.360310593574053,0.0050257931210977,0.0272001137793126,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"702","RAB11A",-0.277964525519058,0.00508956089033747,0.0275055981354065,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"703","AFF3",-0.279869885142527,0.0051631572395885,0.0278384232607455,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"704","TRA2A",0.275336764344578,0.00516596938571343,0.0278384232607455,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"705","NRXN2",-0.277053923717746,0.00521317359219214,0.0280525501608505,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"706","AHCYL1",-0.279694442415776,0.00529411143674956,0.0284473284069118,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"707","INA",-0.285384985550716,0.00532694286033528,0.0285828534048847,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"708","LMTK2",-0.276735647438132,0.00535687501781177,0.0287024572994308,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"709","PBX1",-0.334200957796764,0.00537109854011928,0.0287376725308946,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"710","SAMD8",-0.272403137927591,0.00540506689267538,0.0288782805816341,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"711","GLCE",0.279796333660402,0.00543084086505813,0.0289747702970999,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"712","LRRN3",-0.280953980082993,0.00550731249312865,0.0293410861336046,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"713","ATP1B3",-0.274458706850191,0.00559174569270923,0.0297332372500008,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"714","RPL9",-0.327728531620133,0.00559675152709015,0.0297332372500008,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"715","SLC8A2",-0.271343726846791,0.0056187409666283,0.0298078969924518,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"716","RANGAP1",-0.269190114298551,0.00565223525568553,0.0298950820849938,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"717","STT3B",-0.272950583887014,0.00565610866696782,0.0298950820849938,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"718","RAB3GAP1",0.312156103748946,0.0056590530783894,0.0298950820849938,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"719","PACSIN1",-0.271571489072343,0.00567013870931866,0.029904901889858,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"720","VAPA",-0.330317617998265,0.00568351890990742,0.029904901889858,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"721","ANKRD46",-0.268559102157174,0.0056847976435992,0.029904901889858,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"722","CPEB3",-0.275988979982579,0.00569860375482075,0.0299356023819675,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"723","RAD23B",-0.262786379518361,0.0057584540617049,0.0302077562231335,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"724","SKIL",-0.269747653068017,0.00595409538619517,0.0311721513070329,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"725","RPS14",-0.380787177618219,0.00595889367370863,0.0311721513070329,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"726","ACACA",0.272723651773268,0.00597241545953623,0.0311766207904758,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"727","ROCK2",-0.33451588897013,0.00597862518511963,0.0311766207904758,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"728","MAP4K5",0.287747790504374,0.00599162245003621,0.0311766207904758,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"729","ADNP",-0.27022520622781,0.00599295000285504,0.0311766207904758,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"730","ZER1",-0.269150562477576,0.00601132703782645,0.031228968677837,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"731","GRINA",-0.287977949306285,0.00607073834484915,0.0314940514133334,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"732","LRRTM3",0.301555801247341,0.00613943650620293,0.0318065151962734,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"733","NDST3",-0.278459533969716,0.00618902523623377,0.0320192545279532,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"734","MSRA",0.270928209474975,0.00621739183231709,0.0321147693278215,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"735","SETX",-0.277433515694039,0.00622522423463499,0.0321147693278215,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"736","GSPT1",-0.267183850738347,0.0062331381363104,0.0321147693278215,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"737","USP46",-0.270949998218958,0.00628387482260919,0.0323318271694796,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"738","SSX2IP",-0.338460017691043,0.00630292414446432,0.0323595549554348,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"739","PINK1",-0.266714500773716,0.00630649473572372,0.0323595549554348,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"740","KCNQ5",-0.279867532285182,0.0063469633411208,0.0324800573707041,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"741","CORO2B",-0.269409886017834,0.00634727425721428,0.0324800573707041,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"742","MTCH1",-0.311982530162925,0.00637615996595424,0.0325834786831621,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"743","NRIP1",-0.267257866189523,0.00644580735958929,0.0327956859782188,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"744","GPR155",-0.283122900180753,0.00644698317123775,0.0327956859782188,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"745","ASH1L",-0.344165552084987,0.0064603366663184,0.0327956859782188,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"746","CAMKV",-0.284407378476232,0.00646207784876739,0.0327956859782188,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"747","CCDC82",0.286088190231734,0.00646672940898412,0.0327956859782188,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"748","B3GAT1",-0.271090259010321,0.0064718413032271,0.0327956859782188,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"749","PIK3CA",-0.270743309450079,0.00647880697439785,0.0327956859782188,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"750","EID1",-0.311005935356661,0.00654437309420434,0.0330829950764892,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"751","CHCHD10",-0.31748833806257,0.00656181903482012,0.0331266025467532,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"752","PTK2B",-0.264548338813907,0.00661456803982895,0.0333480772585202,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"753","ITPR1",-0.304541938734631,0.00663323355697658,0.0333973528686381,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"754","SRSF5",0.349810639066907,0.00666419623226671,0.0335083280433651,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"755","TERF2IP",-0.309874341694756,0.00668573470824486,0.0335716839093151,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"756","RPL22",-0.337379735175373,0.00670317114949903,0.0336143001836026,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"757","PHLPP2",-0.2674618130543,0.00673362788673846,0.0337049061199768,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"758","LZTS3",-0.270781118903121,0.00673918650055979,0.0337049061199768,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"759","GOT1",-0.264406847131978,0.00679563131269727,0.0339420095884188,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"760","FBXO44",-0.269352558843548,0.00684415620335541,0.0341389783529919,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"761","PKP4",-0.268305496584434,0.00688261215476661,0.0342852669141955,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"762","AP5M1",-0.269152542960439,0.00690460307175048,0.034304634964112,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"763","SYT4",-0.366722335044892,0.00690476678191391,0.034304634964112,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"764","CYP51A1",0.261034210485411,0.00698323550572325,0.0346486559570628,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"765","MIR124-2HG",0.307174697028728,0.00703956913457787,0.0348820866351906,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"766","AKAP12",-0.263989854489659,0.00705758903656451,0.0349253022679003,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"767","SNU13",-0.268319347160662,0.00712306520184254,0.0352029380238429,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"768","NPTN",-0.357476954252197,0.0071459898589656,0.0352698264261167,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"769","CCDC144A",0.294870149550143,0.00717616953405818,0.0353723002229955,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"770","EIF4H",-0.261515184969249,0.00718861471642066,0.0353872042921048,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"771","LRRC28",0.264211999900781,0.0072670051922279,0.0357262715994869,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"772","TM9SF2",-0.265084632634051,0.00740191915361,0.0362979643482605,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"773","NDUFAF4",-0.257760776449825,0.00740261999221712,0.0362979643482605,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"774","CDC40",0.297896060945386,0.007438892879716,0.0364282681306562,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"775","RAD21",-0.271342972807719,0.00751616102740208,0.0367587250246383,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"776","PIP4K2B",-0.260951256281761,0.00752692362767318,0.0367634917367236,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"777","FMR1",-0.262789592447023,0.00757756080789092,0.0369627511616082,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"778","CELF1",-0.288708407686582,0.00761553249922751,0.0370997925643301,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"779","RPL8",-0.318674004816752,0.00764977919929141,0.0372183557934437,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"780","OSBPL6",0.28005653239379,0.00768293103020142,0.0373312923019877,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"781","DTX3",-0.26183763264362,0.00781514111510964,0.0379246382795243,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"782","PPP3CB",-0.313647243407952,0.00786379803346185,0.0381115166628164,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"783","TMBIM6",-0.272616700035661,0.00788787268351048,0.0381789301536925,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"784","DCUN1D1",-0.258223336291985,0.00791793701230231,0.0382751240903571,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"785","ATF2",-0.262057025089493,0.00794580880430409,0.038352649796373,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"786","ZNF519",0.268231336528009,0.00795439674956725,0.038352649796373,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"787","HNRNPD",-0.263098438145053,0.00797736783634183,0.0384140943503845,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"788","RPLP2",-0.358818908469094,0.00802170804278543,0.0385744228258848,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"789","MAPT",-0.342149401462082,0.00803870027088709,0.0385744228258848,"L2_3_IT","females","P30","CORT","limmaVoomCC"
