"","SYMBOL","logFC","P.Value","adj.P.Val","celltype","sex","timepoint","region","method"
"26254","CLCN6",0.071412743,0.349719125,0.664140989,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26255","SNRPB2",-0.069994527,0.349840869,0.664140989,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26256","SPOCK2",0.096826608,0.350487496,0.665097193,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26257","DDT",-0.073089607,0.352117157,0.667917298,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26258","RPS2",-0.080948041,0.352404971,0.668190843,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26259","IFT172",0.072937004,0.35262612,0.668337816,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26260","TRIP12",0.090068031,0.352788088,0.668372547,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26261","ECD",-0.070410126,0.353237821,0.66895221,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26262","CTR9",0.067597411,0.353691294,0.669538483,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26263","RPL3",-0.093266399,0.354013649,0.669553249,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26264","PDZRN3",-0.07386453,0.354231208,0.669553249,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26265","FAM57B",0.068532241,0.354404514,0.669553249,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26266","MED4",-0.06944241,0.354588104,0.669553249,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26267","FBXW11",-0.083593784,0.354658949,0.669553249,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26268","PAPOLA",0.095511793,0.354678153,0.669553249,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26269","GABRB3",0.088484665,0.354706374,0.669553249,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26270","DEGS1",-0.069881475,0.355118785,0.670059897,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26271","SC5D",0.077400342,0.355436892,0.670388268,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26272","SUPV3L1",-0.072808449,0.355620348,0.670462513,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26273","RBMS1",0.073397452,0.355925886,0.670766767,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26274","SLIT2",0.098982078,0.356398132,0.67138482,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26275","EML5",0.071190499,0.356890459,0.67165643,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26276","ATP13A2",-0.082681137,0.356969945,0.67165643,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26277","STARD7",0.071520376,0.357096295,0.67165643,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26278","TRAK1",0.074092739,0.357327883,0.67165643,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26279","ESF1",-0.083061808,0.357432199,0.67165643,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26280","SMAP1",-0.080095946,0.357545505,0.67165643,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26281","RSAD1",0.068770536,0.357660753,0.67165643,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26282","ZNF207",0.094039893,0.357697106,0.67165643,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26283","SREK1",-0.093596065,0.358163076,0.672260102,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26284","FAM92A",-0.078534703,0.358600612,0.672809938,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26285","FBXO3",0.077343007,0.359180052,0.6733734,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26286","LARP1B",0.076738735,0.359190367,0.6733734,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26287","LRBA",0.067200795,0.359669411,0.673548663,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26288","CNTNAP3",-0.090668864,0.35968952,0.673548663,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26289","TDRD3",-0.077883323,0.359718123,0.673548663,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26290","SMIM10L1",-0.070658232,0.359988051,0.673782946,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26291","SSR3",-0.074878028,0.360149514,0.673790481,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26292","TPD52",0.076755115,0.360281693,0.673790481,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26293","SAR1A",0.07187315,0.360841654,0.674566579,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26294","QKI",0.094595656,0.36106909,0.674720672,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26295","GABRG3",0.090029563,0.361624247,0.67535442,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26296","PEX3",-0.073062725,0.361741669,0.67535442,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26297","KHDC4",0.071839426,0.361843664,0.67535442,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26298","DNAJC21",0.07592589,0.362871012,0.676888268,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26299","EMC10",-0.066796828,0.362956421,0.676888268,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26300","AC015813.1",0.075202496,0.363425141,0.677490858,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26301","BCAP31",-0.070941694,0.363647935,0.67756864,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26302","PGD",-0.069195808,0.363758105,0.67756864,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26303","PIGX",-0.069471643,0.364511875,0.678700982,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26304","ASXL1",0.066826713,0.364929477,0.679206742,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26305","RPL7L1",-0.074654266,0.365494661,0.679986668,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26306","RPL35A",-0.09228551,0.365733456,0.680158982,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26307","DNAJB6",-0.089969389,0.365975218,0.680167613,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26308","NOVA1",-0.084503168,0.366030454,0.680167613,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26309","ZNF460",-0.071709618,0.366396818,0.680559531,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26310","KCNH7",-0.067740529,0.366533889,0.680559531,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26311","ASTN1",-0.082083639,0.367758004,0.681916208,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26312","YTHDF3",0.071843908,0.36778057,0.681916208,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26313","NUDCD3",-0.086284825,0.367791835,0.681916208,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26314","FGF14",0.088585717,0.36785078,0.681916208,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26315","EIF3E",0.070505952,0.368465001,0.682614548,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26316","HMGB1",-0.092145147,0.368520899,0.682614548,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26318","GOLGA4",0.083702168,0.369162056,0.68304688,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26319","FXR1",0.090870764,0.369194692,0.68304688,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26320","MCRIP1",0.069028544,0.369777715,0.683669425,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26321","BICDL1",-0.070165239,0.370026409,0.683669425,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26322","DMXL2",-0.091998422,0.37005739,0.683669425,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26323","LMBRD2",0.087140054,0.370118908,0.683669425,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26324","FAM200B",-0.07778455,0.371212252,0.685365104,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26325","PLPP5",-0.073868221,0.37150299,0.685365104,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26326","YWHAZ",-0.095775513,0.37170035,0.685365104,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26327","FMN2",0.073458273,0.371840629,0.685365104,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26328","MRPS5",-0.08563666,0.371866936,0.685365104,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26329","IFT27",-0.06855701,0.371920672,0.685365104,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26330","KAT7",0.072153761,0.372356726,0.685897009,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26331","ACTR6",-0.07410114,0.372586577,0.686048809,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26332","PDE4A",-0.084507745,0.373094649,0.686510464,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26333","USP15",0.084665364,0.37313238,0.686510464,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26334","PSMD4",-0.06809527,0.373699408,0.687272132,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26335","XRN1",0.086898558,0.373841772,0.687272132,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26336","MAST4",-0.090913603,0.374029982,0.687346566,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26337","SLC16A7",-0.086744208,0.374190957,0.687370914,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26338","RIC3",-0.080356117,0.374627853,0.687901894,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26339","RDX",0.072829619,0.375252272,0.688776655,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26340","PREPL",-0.087376296,0.375685859,0.689217989,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26341","GK",0.067113556,0.375845556,0.689217989,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26342","CHGB",-0.087582435,0.376005761,0.689217989,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26343","PCNX2",0.076590074,0.376085208,0.689217989,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26344","SETD7",-0.076700222,0.377224974,0.690934571,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26345","TMEFF2",-0.071532257,0.377467421,0.690934571,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26346","ATP5S",-0.067235948,0.377531649,0.690934571,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26347","MRPL30",0.070394168,0.377615864,0.690934571,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26348","CBWD2",-0.071697516,0.377977929,0.691325198,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26349","ZMAT2",-0.065283615,0.378297839,0.691638446,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26350","MAGI2",-0.093177363,0.378546241,0.691760154,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26351","HNRNPD",0.075914142,0.378661748,0.691760154,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26352","SPART",0.080222977,0.379103059,0.692091262,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26353","KHDRBS3",0.075170693,0.379223824,0.692091262,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26354","POLR2J3.1",0.082348849,0.379289215,0.692091262,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26356","MINDY2",-0.078603604,0.380996241,0.694346171,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26357","CLCN4",0.076035084,0.38108003,0.694346171,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26358","COX11",-0.073750364,0.381178852,0.694346171,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26359","SCN3A",0.078833903,0.381271108,0.694346171,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26360","MAN2A1",-0.07631066,0.381971549,0.695058779,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26361","IQSEC3",-0.067220894,0.382191743,0.695058779,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26362","TBC1D9",0.077088217,0.382332994,0.695058779,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26363","CCDC47",-0.072335433,0.38253287,0.695058779,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26364","ZSCAN16-AS1",0.065133374,0.382534268,0.695058779,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26365","EWSR1",0.088334676,0.382586438,0.695058779,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26366","CACYBP",-0.084836313,0.382708058,0.695058779,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26367","THRA",0.077118642,0.382958847,0.695242885,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26368","GMPS",0.076563016,0.383274126,0.69554388,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26369","DIS3",0.070926026,0.383742942,0.69601001,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26370","ATPAF1",-0.080259564,0.38383015,0.69601001,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26371","XPO4",0.071865755,0.384516972,0.69664869,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26372","TMCO1",-0.072168805,0.384573532,0.69664869,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26373","PAK2",0.073553873,0.384739714,0.69664869,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26374","LGALS8",0.080695182,0.384883391,0.69664869,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26376","MYH10",-0.085085643,0.385339021,0.69664869,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26377","TMEM245",0.079346422,0.385355534,0.69664869,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26378","EIF5B",0.070702244,0.385437479,0.69664869,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26379","SIKE1",0.072023444,0.385529847,0.69664869,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26380","ERO1B",-0.078172293,0.386061452,0.697338484,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26381","GLS",0.088825831,0.386549908,0.697949834,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26382","DLGAP2",-0.090384311,0.38680097,0.698132239,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26383","MBTPS2",0.064874961,0.387440478,0.698889869,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26384","CNTN4",-0.091162802,0.38752114,0.698889869,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26385","FOXJ3",-0.081579934,0.388033769,0.699365688,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26386","MLH3",0.07337927,0.388166545,0.699365688,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26387","USP25",0.064269092,0.388235885,0.699365688,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26388","ZC2HC1A",0.073578893,0.388962961,0.70040428,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26389","ICE1",0.072371825,0.389129103,0.700432385,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26390","HIF1A",0.070833225,0.389887758,0.701171225,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26391","ENOPH1",-0.066090962,0.389987543,0.701171225,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26392","WASHC2C",-0.067328573,0.389991646,0.701171225,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26393","RPS13",-0.086828717,0.390204471,0.70128289,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26396","GLMN",-0.070922517,0.391316834,0.701844422,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26397","DNAJC18",-0.074070169,0.391384104,0.701844422,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26398","WRB",-0.070365662,0.391452382,0.701844422,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26399","DIXDC1",0.077404404,0.391661543,0.701844422,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26400","FAM177A1",-0.064947582,0.391684697,0.701844422,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26401","SHTN1",-0.088353951,0.391723611,0.701844422,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26402","CACNA1A",0.091780185,0.392033921,0.702130037,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26403","NRXN3",0.090564876,0.392529345,0.702746841,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26404","ANKRD44",0.069736026,0.392853214,0.703056156,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26405","PDIA3",-0.076048476,0.393027669,0.703097941,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26406","UGCG",-0.074017191,0.393544564,0.703752059,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26407","ASS1",-0.063881714,0.394243681,0.704731406,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26408","UNC79",-0.080044352,0.394803663,0.705461385,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26409","MRFAP1L1",-0.064586556,0.395306271,0.706088321,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26410","RAB8B",0.068129835,0.39557807,0.706156605,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26411","GTF2H2",-0.070790809,0.395648027,0.706156605,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26412","LSM4",-0.064068339,0.395929489,0.706222631,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26413","PURB",0.073877932,0.395988576,0.706222631,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26414","IPO5",-0.082041173,0.396637834,0.706955156,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26415","UPF3B",-0.0647238,0.396780585,0.706955156,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26416","CS",-0.068728924,0.396855119,0.706955156,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26417","RETREG2",-0.073535843,0.397583964,0.707982466,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26418","ASPHD1",-0.068010558,0.397983277,0.708422414,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26419","RRAGA",-0.068533634,0.398401718,0.708896059,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26420","KIF5A",-0.083922148,0.398887533,0.709489179,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26421","SEPT8",0.070658121,0.399477944,0.710267816,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26422","BCL2L2",-0.066892445,0.399828667,0.710536355,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26423","RPS19",-0.079779466,0.399934389,0.710536355,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26424","PSMB6",-0.063630807,0.400374475,0.710924619,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26425","SPEN",-0.075263601,0.400610667,0.710924619,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26426","TDG",-0.062157228,0.400686485,0.710924619,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26427","NFAT5",-0.086597487,0.400764083,0.710924619,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26428","MIAT",0.088890512,0.400943304,0.710971492,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26429","ATM",0.084639211,0.401402403,0.711514431,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26430","UBR1",0.076971857,0.402601331,0.713367858,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26431","KIAA1324L",0.070375881,0.402990952,0.713519257,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26432","ATG5",-0.0726026,0.402993468,0.713519257,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26433","TRIM9",-0.088526815,0.403153248,0.713530645,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26434","ACSL4",0.078849928,0.403381619,0.713663374,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26435","LATS1",0.067021327,0.404262998,0.714716155,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26436","NEFM",-0.069252807,0.404283886,0.714716155,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26437","TRPC4",-0.069350581,0.404821454,0.715133351,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26438","RC3H2",0.069162671,0.404837769,0.715133351,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26439","ARL1",-0.070397364,0.405116489,0.715133351,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26440","PTDSS1",0.060550503,0.405217169,0.715133351,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26441","TNR",0.066739044,0.405542092,0.715133351,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26442","CPSF6",-0.084028844,0.405558165,0.715133351,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26443","TMED2",-0.063219425,0.405595726,0.715133351,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26444","NCBP1",-0.069379429,0.4059406,0.715470308,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26445","CBWD1",0.067687895,0.40611982,0.715515154,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26446","RC3H1",0.07569618,0.406418231,0.715576079,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26447","PDXK",0.077599602,0.406461977,0.715576079,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26448","RBM5",-0.085615954,0.406757458,0.715612077,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26449","ANKRD28",-0.07203469,0.406790016,0.715612077,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26450","HDGFL3",0.071388869,0.407089326,0.715867964,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26451","ARL5A",-0.067126977,0.407268935,0.715913243,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26452","CTNND2",-0.080241371,0.407445354,0.715952882,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26453","RPRD1A",-0.075138441,0.407649236,0.71604073,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26454","TMEM9B",-0.062976628,0.407807436,0.716048302,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26455","PSMG4",-0.061972886,0.408561056,0.71710094,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26456","KLHL9",0.070754601,0.40901199,0.717253682,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26457","ACIN1",-0.07055824,0.409107796,0.717253682,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26458","FKBP3",-0.072430111,0.40919257,0.717253682,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26459","LARP4",0.073114842,0.409264674,0.717253682,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26460","SETD3",0.066201357,0.409695773,0.717718786,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26461","ANXA11",0.061942056,0.409838559,0.717718786,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26462","ATXN10",-0.077934834,0.410394003,0.718259116,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26463","TCEA2",-0.069537672,0.410455833,0.718259116,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26464","LEPROTL1",-0.065265763,0.410880901,0.71869047,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26465","ACOT7",-0.068931594,0.411011249,0.71869047,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26466","FKBP4",0.07081641,0.411374618,0.718697612,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26467","NT5C3A",-0.059936832,0.411690571,0.718697612,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26468","ZSCAN18",0.060788152,0.411737292,0.718697612,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26469","GAS7",0.073090689,0.411753907,0.718697612,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26470","GOSR1",0.067113195,0.411787628,0.718697612,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26471","YTHDC1",0.068743641,0.412253,0.719003171,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26472","SLC35E2B",0.062944708,0.412271752,0.719003171,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26473","SSR2",-0.063357395,0.412523439,0.719172559,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26474","DCTN5",0.069717047,0.412852337,0.719476375,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26475","IFRD1",0.062220941,0.413423266,0.719965849,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26476","FARSA",-0.05945721,0.413442671,0.719965849,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26477","ARHGEF17",0.061012202,0.413867067,0.720435265,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26478","FBXO7",0.064746614,0.414268383,0.720864169,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26479","C11orf54",0.062002192,0.414745575,0.720896216,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26480","ARID5B",0.078737044,0.414783671,0.720896216,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26481","VPS13B",0.070182032,0.414873102,0.720896216,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26482","ZER1",0.064732064,0.415030637,0.720896216,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26484","RNF168",0.064448989,0.41526556,0.720981586,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26485","CDK16",-0.065090291,0.415520825,0.721155688,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26486","NLGN2",0.06300256,0.416076164,0.72169454,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26487","GRIK3",0.063243859,0.416187924,0.72169454,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26488","GNAO1",-0.083600125,0.416296614,0.72169454,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26489","EIF4G1",0.06348607,0.416623745,0.721975366,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26490","S100PBP",0.059803642,0.416768931,0.721975366,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26491","AKR1B1",-0.060887945,0.417171155,0.722403195,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26492","NAALAD2",-0.073220184,0.417414265,0.722555273,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26493","APMAP",-0.058413572,0.418145531,0.723551936,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26494","KIAA0513",0.075747216,0.418611832,0.724020671,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26495","CASD1",0.078494189,0.418897827,0.724020671,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26496","BACE1",0.06344544,0.418938014,0.724020671,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26497","SPIN1",0.082280286,0.419294031,0.724020671,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
