"","SYMBOL","FC_mouse","logFC_mouse","P.Value_mouse","adj.P.Val_mouse","AveExpr_mouse","Sex_mouse","DEG_method_mouse","Cell_Type_mouse","Metadata_mouse","Time_point_mouse","Tissue_mouse","broad_class_mouse","FC_human","logFC_human","P.Value_human","adj.P.Val_human","AveExpr_human","Sex_human","DEG_method_human","Cell_Type_human","Metadata_human","Time_point_human","Tissue_human","broad_class_human"
"341","SLC22A17",1.38484363003849,0.469723083202956,0.00159857950099753,0.0343366117474538,9.15341753443795,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.32988277,-0.411299077,0.001192754,0.009503275,8.58519871,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"342","SLC24A2",2.21868743506239,1.14970643740987,1.18852432723519e-05,0.00325209969039729,9.80790259083028,"females","LimmaVoomCC","L6","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.419906715,-0.50579615,1.17265e-05,0.00027528,8.100490444,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"343","SLC24A2",2.21868743506239,1.14970643740987,1.18852432723519e-05,0.00325209969039729,9.80790259083028,"females","LimmaVoomCC","L6","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",1.428556549,0.514558146,2.48998e-05,0.004724403,7.433922786,"female","LimmaVoomCC","Lamp5","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"344","SLC24A2",1.53667172574097,0.619808999622864,0.000125446856774029,0.00666781937022633,9.85430632889273,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.419906715,-0.50579615,1.17265e-05,0.00027528,8.100490444,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"345","SLC24A2",1.53667172574097,0.619808999622864,0.000125446856774029,0.00666781937022633,9.85430632889273,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",1.428556549,0.514558146,2.48998e-05,0.004724403,7.433922786,"female","LimmaVoomCC","Lamp5","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"346","SLC25A3",1.47010013017676,0.555914421993457,0.000293774715878478,0.0116617406201887,10.1303625780704,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.273429708,-0.348719326,0.001007872,0.01956952,8.445372,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"347","SLC25A3",1.47010013017676,0.555914421993457,0.000293774715878478,0.0116617406201887,10.1303625780704,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.34080813,-0.423102802,6.36061e-05,0.00219229,8.594811293,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"348","SLC25A4",1.45443294859232,0.540456787697683,0.000292684572493766,0.0116617406201887,8.7107242024043,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.398334063,-0.483709063,8.51421e-07,6.71468e-05,7.912288988,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"349","SLC38A1",1.46620598944708,0.552087804070069,0.00021105066136454,0.00929766891119937,8.92603913053297,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.282393785,-0.358839338,0.000819129,0.007256249,8.129534563,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"350","SLC38A2",-1.52484941822711,-0.608666780837322,0.0113090834404501,0.0457543590278246,7.99901620044765,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.364374056,-0.448239227,1.89211e-05,0.000408436,8.217772145,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"351","SLC4A8",-1.60666722486952,-0.684071146968327,0.00287247177102769,0.0309512528633592,7.93967379616051,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.335258595,-0.417119171,7.57593e-05,0.014949844,7.900807947,"female","LimmaVoomCC","Sncg","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"352","SLC4A8",-1.60666722486952,-0.684071146968327,0.00287247177102769,0.0309512528633592,7.93967379616051,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.327237906,-0.408426996,0.000185115,0.018346049,7.558567727,"female","LimmaVoomCC","Lamp5","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"353","SLC6A1",1.5434188616001,0.626129641654689,0.000129160893032427,0.00675080934249483,9.83096664232374,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.341924776,-0.424303801,0.001308592,0.027807591,10.22473213,"female","LimmaVoomCC","Non-neuronal","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"354","SLC6A1",1.5434188616001,0.626129641654689,0.000129160893032427,0.00675080934249483,9.83096664232374,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.288617794,-0.365824421,0.001485364,0.031846202,9.775846364,"female","LimmaVoomCC","Astro","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"355","SLC6A1",1.81110555407307,0.856870631268779,2.1112768374839e-05,0.00737168406081274,10.2464772268595,"females","LimmaVoomCC","Lamp5","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.341924776,-0.424303801,0.001308592,0.027807591,10.22473213,"female","LimmaVoomCC","Non-neuronal","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"356","SLC6A1",1.81110555407307,0.856870631268779,2.1112768374839e-05,0.00737168406081274,10.2464772268595,"females","LimmaVoomCC","Lamp5","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.288617794,-0.365824421,0.001485364,0.031846202,9.775846364,"female","LimmaVoomCC","Astro","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"357","SLC6A17",1.41371924159114,0.499495635718789,0.000917658721964783,0.0252436644919435,9.13424768281129,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.307873244,-0.387222725,7.23954e-05,0.00118741,7.765725169,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"358","SLC9A9",-1.66873549010991,-0.738755292418182,0.000600767270771987,0.0253700058059678,7.8025928474814,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.593388385,-0.672097964,1.69444e-08,2.7187e-06,8.423922677,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"359","SNAP25",1.50179380962866,0.586686750105181,0.000135107156553414,0.00683380714437912,10.0659522841401,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.41759996,-0.503450468,0.00393684,0.022925225,10.84356535,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"360","SNAP25",1.50179380962866,0.586686750105181,0.000135107156553414,0.00683380714437912,10.0659522841401,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.290757603,-0.368218096,0.000256607,0.006317417,10.30089084,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"361","SNAP25",1.50179380962866,0.586686750105181,0.000135107156553414,0.00683380714437912,10.0659522841401,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.372268967,-0.45656328,8.09374e-05,0.003428803,9.854781787,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"362","SNCB",1.44555449777705,0.531622999815033,0.000711144141654414,0.0214437310406562,9.12637982549102,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.31640218,-0.39660032,0.000625101,0.014123484,8.762994607,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"363","SNCB",1.44555449777705,0.531622999815033,0.000711144141654414,0.0214437310406562,9.12637982549102,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.341487794,-0.423833928,0.004524127,0.025324325,9.191119205,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"364","SNRPN",1.42603271337319,0.512007077770533,0.000990709993222401,0.0265854905067036,9.0156977253426,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.581329437,-0.661137955,4.33146e-12,5.03857e-09,9.624909136,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"365","SNRPN",1.42603271337319,0.512007077770533,0.000990709993222401,0.0265854905067036,9.0156977253426,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.382805304,-0.467598043,2.46877e-05,0.002000776,9.463921288,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"366","SOD2",-1.46804756510325,-0.553898712613611,0.0102772634809479,0.0442566624409553,7.77535522425571,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.497634311,-0.582685392,4.96562e-09,5.63334e-07,7.963557758,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"367","SPARCL1",1.85695859257246,0.892941645668383,7.56385579998147e-08,3.3886073983917e-05,9.26975674003203,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.652070394,-0.724275161,7.09554e-09,1.32062e-06,11.83247991,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"368","SPOCK1",1.41217044006482,0.497914223309392,0.000778249221485158,0.0413441563694439,8.99475538003296,"females","LimmaVoomCC","Lamp5","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.255513128,-0.328277114,0.003272559,0.019986555,7.987186888,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"369","SPOCK1",1.41217044006482,0.497914223309392,0.000778249221485158,0.0413441563694439,8.99475538003296,"females","LimmaVoomCC","Lamp5","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",1.416453149,0.502282884,0.000241074,0.022018086,9.256172387,"female","LimmaVoomCC","Lamp5","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"370","SPTAN1",1.399762168319,0.485181721645599,0.00135040522124523,0.0312098207287377,9.60507548068973,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.384166141,-0.46901712,0.000770468,0.006916008,8.99322152,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"371","SRGAP3",1.35022858018442,0.433203661782344,0.00277750864999235,0.0446549024820409,8.85022372981748,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.285926514,-0.362808201,0.00091925,0.018169491,8.921963587,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"372","SRGAP3",1.35022858018442,0.433203661782344,0.00277750864999235,0.0446549024820409,8.85022372981748,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.253406251,-0.325854093,0.000751768,0.014219414,9.149013309,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"373","SRRM4",1.37652328053545,0.461029009809266,0.00261747667917348,0.0446549024820409,8.95048729646297,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.364005196,-0.447849141,3.29802e-05,0.002282734,8.662302889,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"374","SRRM4",-1.62150132798095,-0.697330205335962,0.00229332333130173,0.0294477334533286,7.90694830382362,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.364005196,-0.447849141,3.29802e-05,0.002282734,8.662302889,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"375","SRSF11",1.40139878465903,0.486867550190196,0.00174708531624171,0.0358508572796754,10.0517306226302,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.323356172,-0.404201405,0.000121614,0.004444889,9.327559926,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"376","SRSF11",1.40139878465903,0.486867550190196,0.00174708531624171,0.0358508572796754,10.0517306226302,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.239680868,-0.309968774,0.001362735,0.039462544,9.960531621,"female","LimmaVoomCC","OPC","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"377","SRSF11",1.40139878465903,0.486867550190196,0.00174708531624171,0.0358508572796754,10.0517306226302,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.184602151,-0.244402611,0.003998369,0.040516807,9.900255934,"female","LimmaVoomCC","Oligo","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"378","SRSF11",1.40139878465903,0.486867550190196,0.00174708531624171,0.0358508572796754,10.0517306226302,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",1.370961234,0.455187777,0.000576788,0.00555196,9.590509188,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"379","SRSF11",1.40139878465903,0.486867550190196,0.00174708531624171,0.0358508572796754,10.0517306226302,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.413665278,-0.499440565,2.09445e-07,1.94909e-05,9.246791783,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"380","SRSF11",1.40139878465903,0.486867550190196,0.00174708531624171,0.0358508572796754,10.0517306226302,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.281177751,-0.357470649,0.001178092,0.045785589,9.501461265,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"381","SRSF11",1.40139878465903,0.486867550190196,0.00174708531624171,0.0358508572796754,10.0517306226302,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.415498506,-0.501310226,9.68797e-05,0.018111399,9.407771552,"female","LimmaVoomCC","Sncg","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"382","SRSF5",1.37868938327989,0.463297456359573,0.00299067259203633,0.0459742610226761,9.44283132783371,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.298672109,-0.377037222,0.000540781,0.012759691,9.080765281,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"383","SRSF5",1.37868938327989,0.463297456359573,0.00299067259203633,0.0459742610226761,9.44283132783371,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",1.274393346,0.349810639,0.006664196,0.033508328,9.248886101,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"384","ST13",-1.64367872803642,-0.716928338701422,0.0010178661549871,0.0261073923592451,7.85401178781459,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.263047052,-0.336908385,0.000918024,0.007944926,8.062817654,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"385","ST7",-1.61558902701043,-0.692060252483551,0.00263465724659387,0.0301117032119576,7.9238466243924,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",1.308923097,0.388380337,6.42538e-05,0.001092024,7.911005769,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"386","STMN3",1.61288820582409,0.689646444387773,3.47139613182555e-05,0.00272157456735124,9.17495505912354,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.336857095,-0.418845255,7.29221e-05,0.001190849,8.291129677,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"387","STRBP",1.42106606907811,0.50697363080556,0.00111891834027989,0.0279874227315123,9.62476137337489,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.226623024,-0.294691936,0.003395842,0.020473165,8.144991682,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"388","STX1B",-1.50882398438515,-0.593424514502169,0.014028214012284,0.0495189748862657,8.00050334384905,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.489204802,-0.574542174,8.14792e-09,7.28657e-07,8.042271582,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"389","SUB1",-1.64395215444414,-0.717168311458383,0.00130215537580416,0.0268098512450363,7.8735124388261,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.28444071,-0.361140296,0.008138873,0.038892629,8.909106571,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"390","SV2A",1.46520286786231,0.551100429969296,0.000303516817401242,0.0243473273089258,9.22170829485399,"females","LimmaVoomCC","Lamp5","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.279601805,-0.355694932,0.001561304,0.011504444,8.354996367,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"391","SV2A",1.57120012337988,0.65186694805415,1.53652883290554e-05,0.00153723153167087,9.23119738629061,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.279601805,-0.355694932,0.001561304,0.011504444,8.354996367,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"392","SYN1",-1.74214891097376,-0.800867944224747,0.000847601216120908,0.0261073923592451,8.06631651930032,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.427770618,-0.513764218,9.63288e-07,3.73001e-05,8.198641064,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"393","SYP",1.55413484169223,0.636111681996066,4.01495699792341e-05,0.00292015992178846,8.97699556781144,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.414846772,-0.500645818,0.000307746,0.00351336,8.929311542,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"394","SYT1",1.55454317846072,0.636490689040529,4.73323663801103e-05,0.0031281781884629,10.7720023080583,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.274273406,-0.349674854,0.000292838,0.007133892,11.39324988,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"395","SYT1",1.61246506002218,0.689267899587759,0.0133583121384532,0.0487692132155761,10.895552101527,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.274273406,-0.349674854,0.000292838,0.007133892,11.39324988,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"396","TBL1XR1",-1.50599200346115,-0.590714109586492,0.00518953196105719,0.0351383645178305,7.75511905668737,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.261603079,-0.335258086,0.003425603,0.020586506,8.466688756,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"397","TCF25",1.71231117840411,0.775944906613724,2.34590309507497e-07,7.35675210615512e-05,9.19123289984302,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.274744461,-0.350208069,0.00227024,0.015149992,8.514654315,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"398","TECR",1.54121055718006,0.624063973499895,5.65698204581604e-05,0.00354097205752214,9.23150047568314,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.266631899,-0.340997318,0.000474877,0.004873421,7.801146759,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"399","THY1",1.55758553816754,0.639311394133077,2.78749749988698e-05,0.00236259247557988,8.79630324792209,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.397252709,-0.482592972,2.94113e-05,0.002282734,8.950170835,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"400","TIAM2",-1.7113157844164,-0.775106000958488,0.000968203162620002,0.0261073923592451,7.99519651588612,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",1.224362485,0.292030745,0.003000595,0.018846546,8.000304473,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"401","TMSB10",-1.7457391121197,-0.803837974904655,0.00070843950435529,0.0253700058059678,7.89318335055619,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.403907451,-0.489447833,0.000558619,0.037192763,8.478442194,"female","LimmaVoomCC","Lamp5","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"402","TNR",1.37014312564926,0.454326605506384,0.00216176965722133,0.0401125651716623,8.66311851399318,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",1.364885565,0.448779998,0.000985266,0.027807591,9.993581608,"female","LimmaVoomCC","Non-neuronal","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"403","TPD52",-1.51595236795197,-0.600224423958176,0.00410373775442588,0.0324971665418049,7.7468580078965,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.224528789,-0.292226693,0.003250305,0.019915409,8.100086267,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"404","TPI1",-1.50149862336566,-0.58640315217482,0.0117754363068878,0.0464414098600552,7.9899517911134,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.36305493,-0.446843702,3.28598e-05,0.001303161,8.598192097,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"405","TPPP",-1.48312723174154,-0.568642366321903,0.0098159308281408,0.0433734077588706,7.84739531416765,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.281241604,-0.35754255,0.000259737,0.003087249,7.82503579,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"406","TRIM2",1.42955263426782,0.51556373910104,0.000913618137865788,0.0252436644919435,9.21436099554679,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.260849214,-0.334395753,0.010286789,0.046494801,8.718410095,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"407","TRIP12",1.39285800962422,0.478048194585278,0.000692799634829071,0.0213001926943526,8.69619950541681,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.195994448,-0.258210692,0.011018273,0.048830521,8.145383553,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"408","TTBK2",-1.58768099962267,-0.666921072119685,0.00166652752754733,0.0281325860039585,7.75655612974493,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.302719946,-0.381526971,0.000328801,0.003664622,8.20712002,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"409","TTC17",-1.66696552156467,-0.737224264862975,0.000742556381678968,0.0260136871538186,7.84509145416159,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",1.195364379,0.257450457,0.011196147,0.049415661,8.173534735,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"410","TTLL7",1.84644147606076,0.884747536285762,0.000128282427320508,0.037868972545014,9.24353254998829,"females","LimmaVoomCC","Vip","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.486756047,-0.572167943,2.76428e-10,2.40097e-08,11.22372039,"female","LimmaVoomCC","Oligo","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
