"","logFC","logCPM","LR","PValue","FDR","Sex","Time_point","Cell_type","SYMBOL"
"21853",0.810345732947347,9.81721658288208,32.7508525161761,1.04760347804579e-08,8.24086799969938e-06,"Male","P30","Vip","mt-Nd1"
"21854",-0.634632921566715,10.6460543704449,31.9389863140256,1.59091843373113e-08,1.20334622760602e-05,"Male","P30","Vip","Epha5"
"21855",0.769568204165751,10.066029379853,29.6816730172523,5.09139010364443e-08,3.70841769549153e-05,"Male","P30","Vip","Gsn"
"21856",0.795787616093176,10.0126170234061,29.5981938476826,5.31544455036128e-08,3.73334044740732e-05,"Male","P30","Vip","Fa2h"
"21857",-0.831825319224165,9.89213409119695,27.4357320648657,1.62402625812537e-07,0.000110131380663081,"Male","P30","Vip","Gm47283"
"21858",-0.787859000531053,9.96209490903218,26.7517809004455,2.3133842685248e-07,0.000147507332857715,"Male","P30","Vip","Ntng1"
"21859",0.563740950691006,10.671145070062,26.7419410638474,2.32519440587265e-07,0.000147507332857715,"Male","P30","Vip","Pde4b"
"21860",0.477528357270362,11.7270370458259,26.4441598769495,2.71267382738695e-07,0.000166710760904349,"Male","P30","Vip","Mbp"
"21861",0.604266123483214,10.4002115393161,26.1276013780725,3.19582831019206e-07,0.000190451998631022,"Male","P30","Vip","Tspan2"
"21862",-0.434481487143545,13.853523322981,25.307962657972,4.8868719751505e-07,0.000282662424303852,"Male","P30","Vip","Snhg11"
"21863",-0.698965975395571,10.038313456395,23.4828945186749,1.26029316898677e-06,0.000708140727465537,"Male","P30","Vip","Rreb1"
"21864",0.679014880392087,10.0602509078034,23.2792234207012,1.40105329904074e-06,0.000765364282748199,"Male","P30","Vip","Opalin"
"21865",0.599263844656904,9.79939536875595,23.1883715125886,1.46882833617284e-06,0.000780702109707437,"Male","P30","Vip","mt-Atp6"
"21866",-0.500961191619932,10.9355831458226,23.1108341653498,1.52926584376255e-06,0.000791435317985113,"Male","P30","Vip","Peg3"
"21867",-0.756429134093592,9.88291500586075,22.7398492237409,1.85481309249747e-06,0.000935301391719365,"Male","P30","Vip","Reln"
"21868",-0.751827890275451,9.87666577302446,22.5453594333685,2.05239712758144e-06,0.00100906104777542,"Male","P30","Vip","Lypd1"
"21869",0.53715204323159,10.4976805144093,22.0631572352968,2.6382508078177e-06,0.001265459521623,"Male","P30","Vip","Mobp"
"21870",0.625364038747174,10.1584240227788,21.7983805613742,3.02855651684494e-06,0.00141808553476839,"Male","P30","Vip","Rnf13"
"21871",-0.529142617597168,10.5580711175155,21.6844805469545,3.21380838079027e-06,0.00146983152596794,"Male","P30","Vip","Kalrn"
"21872",0.669444547681924,9.81725236668222,21.6045659623033,3.35053256447295e-06,0.00149753575938466,"Male","P30","Vip","Atp1a2"
"21873",0.67235997741976,10.0221361109908,21.4156825665071,3.69734582117446e-06,0.00161582228709371,"Male","P30","Vip","Ywhaq"
"21874",0.561768449755669,10.3216252478761,21.2885360666181,3.95087206351985e-06,0.00168908369567786,"Male","P30","Vip","Cd81"
"21875",0.695123332227306,9.83198824522751,21.1651075422824,4.21366470260033e-06,0.00176310489449655,"Male","P30","Vip","Hapln2"
"21876",-0.72068844345992,9.87789799617511,20.7712630764473,5.17537435044204e-06,0.00212039399949569,"Male","P30","Vip","Nr4a1"
"21877",-0.387594406549181,14.7826105215847,20.5964027800351,5.67025579543487e-06,0.00227573980557188,"Male","P30","Vip","Meg3"
"21878",0.673778511728362,9.98438611876548,20.5551350455279,5.79381631184792e-06,0.00227882383177602,"Male","P30","Vip","Trim59"
"21879",0.662954585764274,10.0082197163981,20.4939887625408,5.98188213246409e-06,0.00230666066700076,"Male","P30","Vip","Hmgcs1"
"21880",-0.676837004396933,9.82740333830046,20.3867849027445,6.32651744811319e-06,0.00239264023335758,"Male","P30","Vip","Zdhhc16"
"21881",0.672376890637854,9.93560147402041,19.3758935683882,1.07353666818267e-05,0.00398342870122271,"Male","P30","Vip","Gpr37"
"21882",-0.590452434369554,9.80676062747029,19.3118439165328,1.11015580224714e-05,0.00404302296425784,"Male","P30","Vip","Trib1"
"21883",-0.672238645609645,9.95012304211364,19.2065009894607,1.17313197960664e-05,0.0041946933656262,"Male","P30","Vip","Zdhhc23"
"21884",0.505929018122266,10.4658226761639,19.1309637800825,1.22048696113691e-05,0.00428608867459257,"Male","P30","Vip","Enpp2"
"21885",0.680639912282186,9.85336619281018,18.8645155555116,1.40339078061869e-05,0.00484194440204336,"Male","P30","Vip","Idi1"
"21886",-0.646188693829646,9.82650388048567,18.7396973433919,1.49830642557551e-05,0.00508029209747725,"Male","P30","Vip","Dusp1"
"21887",-0.643969177111869,9.82776192126588,18.5053253964344,1.69430229030877e-05,0.00564748285444277,"Male","P30","Vip","Ier2"
"21888",-0.658379842999543,9.96375020816675,18.4439399212998,1.74976375236387e-05,0.00573514232566464,"Male","P30","Vip","Rhobtb2"
"21889",0.627667918122249,10.0149696388989,18.3460095127519,1.84204394956771e-05,0.00588070451881172,"Male","P30","Vip","Car2"
"21890",-0.519637435426734,10.3761042106558,18.3337042136627,1.85397986456995e-05,0.00588070451881172,"Male","P30","Vip","Kcnma1"
"21891",-0.562343096468295,10.1960408747461,18.2743420778601,1.91266066206797e-05,0.00597053723495695,"Male","P30","Vip","9530059O14Rik"
"21892",0.620278458686738,10.0057726377911,18.093109401756,2.10361324010309e-05,0.00640795034781769,"Male","P30","Vip","Olig1"
"21893",-0.643572878173923,9.96969693462418,18.0801735475604,2.11795368965804e-05,0.00640795034781769,"Male","P30","Vip","Fat3"
"21894",-0.653655290039918,9.9517026627051,18.0171813265207,2.18920188893434e-05,0.00652315823451252,"Male","P30","Vip","Aifm3"
"21895",-0.579729666082511,9.80910033400556,17.9242110921861,2.29878112202737e-05,0.00674743724564035,"Male","P30","Vip","Sgpp2"
"21896",-0.545599007209948,10.2225293216616,17.8215113770087,2.42624679963494e-05,0.00695513506168312,"Male","P30","Vip","Mical2"
"21897",-0.652331429251618,9.84138351256892,17.8105422456346,2.44027417500323e-05,0.00695513506168312,"Male","P30","Vip","Btg2"
"21898",-0.659796383978767,9.91601545723665,17.5940262482038,2.73445967321618e-05,0.00768226913335276,"Male","P30","Vip","Adcy8"
"21899",0.611545635078678,10.0005973322184,17.204048319042,3.35720172243092e-05,0.00929897592582063,"Male","P30","Vip","Rhob"
"21900",0.525741398028331,10.2362743045416,17.1154278313584,3.51754070624218e-05,0.00960777160124427,"Male","P30","Vip","Ugt8a"
"21901",-0.422608182093448,11.0215502988599,17.0317095790883,3.67607582236585e-05,0.0099032475510475,"Male","P30","Vip","Gm26917"
"21902",-0.609740500767313,10.0140563750537,16.864299109826,4.0149699773574e-05,0.0106700539965825,"Male","P30","Vip","Epha10"
"21903",0.531545877319435,9.80191366491661,16.7739823373545,4.21066881693553e-05,0.0110409350605139,"Male","P30","Vip","Adamtsl4"
"21904",-0.551410530771996,10.1601085120938,16.7058728780971,4.36456765262608e-05,0.0112938930863874,"Male","P30","Vip","Osbpl6"
"21905",0.62282753737333,9.84045179533322,16.5805440029484,4.66269118073171e-05,0.0119086343844506,"Male","P30","Vip","mt-Cytb"
"21906",-0.594539928924644,10.0265238797387,16.4871183830315,4.89817342898635e-05,0.0120277823931675,"Male","P30","Vip","Tenm2"
"21907",-0.617548995763862,9.97392181940298,16.4857882175738,4.9016110997054e-05,0.0120277823931675,"Male","P30","Vip","Iqsec3"
"21908",-0.485113150730914,10.4118205669952,16.4781130557545,4.92149417226939e-05,0.0120277823931675,"Male","P30","Vip","Unc80"
"21909",-0.46919082201217,10.4969160879853,16.4656385791335,4.95398339187718e-05,0.0120277823931675,"Male","P30","Vip","Strbp"
"21910",-0.536924006838404,10.1807834665909,16.2543146321512,5.53833282235331e-05,0.0132825430834634,"Male","P30","Vip","Stxbp5l"
"21911",-0.611801840170324,9.96326585350668,16.0369299163804,6.21189399678311e-05,0.0147068344922946,"Male","P30","Vip","Shank2"
"21912",0.62444754308717,9.85482532795542,16.0157489168301,6.28177614844275e-05,0.0147068344922946,"Male","P30","Vip","Ttyh2"
"21913",0.617092493365998,9.83944357787765,15.9649030038307,6.45277594309716e-05,0.014831088780741,"Male","P30","Vip","Acly"
"21914",0.595062037384341,9.8234267976549,15.9552750751913,6.48567901527371e-05,0.014831088780741,"Male","P30","Vip","Rorb"
"21915",0.611042421121149,9.93788732767959,15.8435331898354,6.88012556060227e-05,0.0155493144367761,"Male","P30","Vip","Micall1"
"21916",-0.490286816735951,10.339935173655,15.8208721116648,6.96301581743065e-05,0.0155493144367761,"Male","P30","Vip","Scn1a"
"21917",-0.549346776520493,10.120759099475,15.7884596775206,7.08332391835266e-05,0.0155493144367761,"Male","P30","Vip","Nsf"
"21918",-0.42882645047653,10.7733584106137,15.7709006629686,7.1493702472123e-05,0.0155493144367761,"Male","P30","Vip","Cit"
"21919",-0.409263327794928,9.78808642256056,15.7588393404349,7.19509617485316e-05,0.0155493144367761,"Male","P30","Vip","Panct2"
"21920",-0.508573035377136,10.2423468961821,15.7213228040499,7.33921522665293e-05,0.0156344781256212,"Male","P30","Vip","Mical3"
"21921",-0.623057316091388,9.92942871777067,15.7073824352349,7.39350384258504e-05,0.0156344781256212,"Male","P30","Vip","Gm28175"
"21922",0.594213489062288,9.96002396759837,15.6599295785942,7.58134802684542e-05,0.0158611479038236,"Male","P30","Vip","Pllp"
"21923",0.451160162192591,10.5063449075039,15.5663535726023,7.96596104535022e-05,0.0164903778860903,"Male","P30","Vip","Tubb4a"
"21924",0.613882190567605,9.91452464240251,15.4974333354924,8.26173596127516e-05,0.016750360823047,"Male","P30","Vip","Ppp1r14a"
"21925",-0.51900029176542,10.1992734567267,15.4973961004729,8.26189870759464e-05,0.016750360823047,"Male","P30","Vip","Cacna1e"
"21926",0.420857491214909,10.7871939110034,15.4074347919145,8.66467144967196e-05,0.017387696809107,"Male","P30","Vip","AY036118"
"21927",-0.513468967646919,10.2064299430066,15.3040982108689,9.15177499379176e-05,0.0181796774775665,"Male","P30","Vip","Cx3cl1"
"21928",0.607827068144919,9.847413880337,15.0868590022562,0.000102675565428459,0.0201921766971608,"Male","P30","Vip","Cacna1h"
"21929",-0.541847205916545,10.0958146347579,14.9500663317514,0.000110394182043298,0.0214951681590445,"Male","P30","Vip","Rasgrf1"
"21930",-0.583646514642959,9.83127861426446,14.8497310721964,0.000116424668730459,0.0224471326985609,"Male","P30","Vip","Unc13c"
"21931",0.601427499253704,9.89327092791106,14.6782258059554,0.000127510839256065,0.0243459045127163,"Male","P30","Vip","Taldo1"
"21932",-0.389158040344433,11.0316069737307,14.5732896604561,0.000134811974140276,0.0254924258023333,"Male","P30","Vip","Arpp21"
"21933",-0.536784335497429,10.0832444709618,14.5285050245144,0.000138054753972626,0.0257307931778037,"Male","P30","Vip","Dicer1"
"21934",-0.599689036822256,9.89451839563118,14.5039431498628,0.000139866468968626,0.0257307931778037,"Male","P30","Vip","Zfp512b"
"21935",-0.5299741117943,10.1063012786426,14.5021764090984,0.000139997705177718,0.0257307931778037,"Male","P30","Vip","Chgb"
"21936",-0.517636355589538,10.1285853008231,14.4327207955325,0.000145256425201987,0.0264501190557619,"Male","P30","Vip","Hcn1"
"21937",-0.506443021005728,10.1633762361332,14.400805377102,0.000147739110736394,0.026655388548091,"Male","P30","Vip","Kcnh7"
"21938",-0.51377899545503,9.80913123696401,14.0756501782616,0.00017560246177255,0.0313945273928996,"Male","P30","Vip","Cep112"
"21939",-0.600534076566144,9.87378044211975,14.0285944510799,0.000180051678886213,0.031899966819606,"Male","P30","Vip","Nrp2"
"21940",-0.59346288678801,9.86874776607786,13.9989614382932,0.000182911636802171,0.032117323654924,"Male","P30","Vip","Gm13629"
"21941",-0.541460769250147,10.0369776596233,13.8908065922465,0.000193743840776663,0.0337182864841935,"Male","P30","Vip","Spock1"
"21942",0.52621708420054,10.0584953177569,13.7848241131853,0.000204985383156958,0.0350548949402801,"Male","P30","Vip","Gatm"
"21943",-0.532591889636895,9.81498529094634,13.784791317774,0.000204988961564742,0.0350548949402801,"Male","P30","Vip","AC124490.1"
"21944",0.523290711030094,10.0588406359093,13.7384791632691,0.000210105546329024,0.0356201351216086,"Male","P30","Vip","Slc12a2"
"21945",0.541998232094807,10.0052211858867,13.6686530292949,0.000218064304763928,0.0366534411751061,"Male","P30","Vip","Plekhh1"
"21946",0.572042015669635,9.91855062750123,13.6327347024818,0.000222275884964554,0.0366705024178937,"Male","P30","Vip","Cd9"
"21947",0.446101967517574,9.79468633410959,13.6279248487714,0.000222846049721926,0.0366705024178937,"Male","P30","Vip","Adam33"
"21948",-0.351432794231851,11.5639017012165,13.6202423148467,0.000223759803221155,0.0366705024178937,"Male","P30","Vip","Kcnq1ot1"
"21949",-0.559732325013734,9.83352505848444,13.5137229669102,0.000236825236416732,0.0384909512344748,"Male","P30","Vip","Smyd4"
"21950",0.574627052558171,9.88748668631002,13.4758547032883,0.000241653086813248,0.038953685289093,"Male","P30","Vip","Trf"
"21951",-0.397907747690159,10.6922797662589,13.2806743287708,0.000268156027859667,0.0428744426332374,"Male","P30","Vip","Miat"
"21952",-0.539673090469084,9.82192421540917,13.2620901055608,0.000270827521795746,0.0429523713196382,"Male","P30","Vip","Tmem151b"
"21953",-0.530571412458983,10.0257137118254,13.245292832351,0.000273265216869163,0.0429922700395916,"Male","P30","Vip","Itpr1"
"21954",-0.336057686699771,11.917764411832,13.1831118183518,0.000282483292194621,0.0440898128912653,"Male","P30","Vip","Gria2"
"21955",-0.575760696877921,9.86216635745407,13.1608647863644,0.000285856927841215,0.0442650578183097,"Male","P30","Vip","Coq10b"
"21956",-0.521251473756811,9.81602377881816,13.1115756931557,0.000293476745111663,0.0450899505419215,"Male","P30","Vip","Mettl13"
"21957",-0.278572281404478,9.78136179659309,13.021219566948,0.000307981178743307,0.0466793393375918,"Male","P30","Vip","Trim45"
