"","logFC","logCPM","F","PValue","FDR"
"Hnrnpab",-0.393323979484907,11.9264517290727,12.3541450793087,0.000444348661231067,0.0432694486762851
"Hsp90b1",0.433463692681507,11.7471746821945,14.7807657398648,0.000452348769969251,0.0433111299477848
"Rgma",0.411004783494604,11.5829083113337,63.9725417664732,0.000455212165712077,0.0433111299477848
"Sh3bgrl",-0.464635181541595,11.7271331263652,16.2259809115845,0.000457651730734751,0.0433111299477848
"Tmem150a",-0.169413283030443,11.5651191177636,285.157607698086,0.000458846123100409,0.0433111299477848
"Mau2",0.373070918601208,11.5880429589137,54.4127493533998,0.000460019268742114,0.0433111299477848
"Snhg11",0.83860437484762,11.7508437674002,12.2780315942687,0.000462790380918777,0.0433111299477848
"Dlg2",0.409098116678717,11.6258578368172,27.0172182818211,0.000463420035107278,0.0433111299477848
"Pax3",0.274467791356425,11.5637525802109,397.649876682175,0.00047388219148305,0.0437122813762986
"Ccdc74a",0.092965383712178,11.5623188311606,455.985915601505,0.000476222544413783,0.0437122813762986
"Aqp4",0.101898242110047,11.562370344732,441.197700183074,0.000476223323849283,0.0437122813762986
"Klhl1",0.260486986533879,11.5661436528676,249.264655150162,0.000478464277762954,0.0437122813762986
"Cdh8",0.343738227815411,11.6322750500134,23.3829895767279,0.000494808355229287,0.0449529244287076
"Atp8a1",0.424026861561634,11.6100643576886,32.8690874516871,0.000504447780163144,0.0455740544500725
"Cisd3",0.236421011302059,11.5672947312694,197.288739897638,0.000525049738037075,0.0471732532594415
"Mgp",0.152757271059123,11.564520699319,290.4423817198,0.000528710426620953,0.0472411481192854
"Rps5",-0.270710297266568,12.4993880859959,12.009542212033,0.000534240297317704,0.0474744028141011
"Abracl",-0.445274380998414,11.6382718746966,26.5509291339794,0.000540046100496396,0.0475401905817325
"Wdfy2",0.336770628933214,11.5775087905557,79.8598780477935,0.000540827404846914,0.0475401905817325
"Chgb",0.462709469159002,11.6126033388626,33.4313501851948,0.000550211140210497,0.0481050191510919
"Rps3a1",-0.303824216227217,12.3152533125373,11.9169590582405,0.000561381364177302,0.0488191644077609
"Rock1",-0.290436135945077,11.57248662396,111.713340413098,0.000566073292955625,0.0489653398406616
"Ptprk",0.437175066114278,11.626988175441,23.4086893798227,0.00056944078352877,0.0489960106970628
"Grm1",0.277726996282338,11.566655782686,217.283771064373,0.00058305806349163,0.0499036327815836
"Rps9",-0.305258527354768,12.2943387861152,11.835893600622,0.000586287697560802,0.0499173326582919
