"","logFC","logCPM","F","PValue","FDR"
"Gid8",1.07658648954485,8.97943488098617,30.1840506640781,0.000116427126459659,0.0281359848398761
"1110008P14Rik",0.812857368003539,9.51008732639251,14.9482503300121,0.000118532414899128,0.0282296112179329
"Gpr161",-0.532724019566556,8.89808843927479,103.136992735127,0.000123851427918819,0.0290750073569993
"Med26",0.986654292242534,8.92642273501208,54.4430234013818,0.00013602611263946,0.03148333956344
"Ptk2b",0.951250616154055,9.21691105829284,14.6525311515873,0.000138299414050853,0.031564920431912
"Erc2",0.709529135312597,9.83986372828693,14.5400796968202,0.000146661395037753,0.0330148863651425
"Kctd17",0.894265348062748,9.29542357467573,14.454954944197,0.000153329122020349,0.0340494251643297
"Gcnt4",-1.09947269164205,9.0015946794769,22.9147918472411,0.000155894098304638,0.0341574362325349
"Plekha7",-0.949680564004719,9.15581877591884,14.7309871254422,0.000163781660774583,0.0349678381054665
"Nr4a3",-1.08577399746909,8.95596518907577,32.702066324565,0.000163848568984417,0.0349678381054665
"Ykt6",1.07365587689774,9.06127138022294,19.4438667790898,0.000169593358264518,0.0357298417482157
"Pes1",0.935977996657311,8.93104341325765,48.1772799619587,0.000174561381224756,0.0363109769324863
"Galntl6",1.02988853352561,9.10175005257693,14.0765080537527,0.000186880215281041,0.0383875322214168
"Scn7a",0.993624076252612,8.94103145820758,37.0234840983485,0.000214391531683306,0.0428954371458412
"Ildr2",0.748836851869177,9.59320967847545,13.7967396939062,0.000216369862040364,0.0428954371458412
"Dnaja2",1.05201670727629,9.06760277377383,18.1059334336628,0.000219765114081957,0.0428954371458412
"Hecw2",0.928070016018474,9.43051250773708,13.7620888394875,0.000220335440671477,0.0428954371458412
"Phlda1",-1.08886494977272,9.03562272622367,18.1892047805897,0.000221877451311173,0.0428954371458412
"Dpp10",0.882341510985966,9.32662973313909,13.5973467621634,0.000240217034916102,0.045901006218329
"Itpr2",-0.536277184348273,8.8985223817638,90.091872520038,0.000261669998735571,0.0483839440131897
"Golga7b",0.878441590566428,9.23755823483786,13.4212593929007,0.000263476883161315,0.0483839440131897
"Mad2l1",-0.967977471971852,8.92892284543404,47.0555189216005,0.000266399479780666,0.0483839440131897
"Spred1",0.775925324386292,9.41629043146731,13.3955591703365,0.000267056975419955,0.0483839440131897
"Scn3b",1.03264552838032,9.07010611449974,16.806869107152,0.000267932751487876,0.0483839440131897
"Evc",-0.692683909349824,8.93186868529215,33.4503159120154,0.000278317302957682,0.0488632480391966
"Mtmr12",1.03616060825001,9.06435832064844,17.7292902139388,0.00027853621774517,0.0488632480391966
"Nipal2",-1.05576590056373,8.99648368063039,21.5939105974635,0.000280106335624366,0.0488632480391966
"Teddm3",-0.88550318067844,8.91988200111653,55.8020798685542,0.000282480895985132,0.0488632480391966
