"","X","logFC","logCPM","F","PValue","FDR"
"836","Celf5",-0.561075880958166,10.4427259386554,22.4149843877271,2.31241401933504e-06,4.71527772579e-05
"841","Celf4",-0.510122999888875,10.8181330609556,22.3192710460777,2.42955998761918e-06,4.92185158006365e-05
"851","Zwint",-0.606909713465615,10.3640818533224,22.1997267862563,2.58427786824196e-06,5.17160728251671e-05
"853","Dgkb",-0.626356343037017,10.3247928900272,22.1921959294445,2.59434937513756e-06,5.18474487666705e-05
"876","Prnp",-0.592328891720082,10.6193082408264,21.7204936176534,3.31046577341969e-06,6.44218151135678e-05
"907","Schip1",-0.539142334217235,10.6102974339863,21.0095983454978,4.78224358810154e-06,8.98819255196989e-05
"924","Cntn1",-0.600763418339017,10.3200170416526,20.8215293190226,5.2714962379581e-06,9.72545415243201e-05
"937","Ntrk3",-0.570023921907072,10.4533341656743,20.65726336668,5.73980105081334e-06,0.000104425174507167
"941","Calm2",-0.538760411258765,10.6700764365745,20.6036749330354,5.90144346891913e-06,0.000106909571535244
"945","Ash1l",-0.534748803700439,10.4031014385452,20.5666664135715,6.0157365479647e-06,0.000108404859189147
"963","Grina",-0.592675260585101,10.2579730121202,20.2465177641638,7.10204905279706e-06,0.000125720280584664
"967","Aak1",-0.4910837164717,10.5702286668934,20.2204897359336,7.19858849633162e-06,0.000126902107649395
"972","Dmxl2",-0.554064503244066,10.3718962264667,20.1602541251279,7.42709217683495e-06,0.000130256831623977
"989","Rbm25",-0.498893333713863,10.5377254197344,19.9204944566213,8.41119240257862e-06,0.000144970445081857
"1002","Slc39a10",-0.582978864489777,10.3227175993332,19.6809434228298,9.52534414458241e-06,0.000162054432767162
"1008","Kmt2a",-0.472837242161387,10.6628251674037,19.5818589341686,1.00284852370694e-05,0.000169598797456668
"1021","Bsn",-0.58077002573834,10.3562919878235,19.3381797723283,1.13824530937771e-05,0.000190045717815493
"1022","Lmo4",-0.635901502153087,10.259603973723,19.3190851770015,1.14960095591469e-05,0.000191753889388236
"1104","Hnrnpu",-0.484550453878616,10.4984594317833,18.1930663266473,2.06616788110375e-05,0.000319039527800505
"1131","Adgrl3",-0.542875329657672,10.3426936028944,17.8258162700378,2.50252760214455e-05,0.00037719352814994
"1133","Gabbr1",-0.525113575796672,10.3411274667422,17.8132567446576,2.51898868101382e-05,0.000379004413461982
"1182","Pbx1",-0.508757023123318,10.4453315621083,17.2249071896689,3.42552615444462e-05,0.000494035062223497
"1192","Pabpn1",-0.499887687350875,10.3774173516782,17.0909109747014,3.6742191366046e-05,0.000525456490114921
"1200","Sv2b",-0.480400123630201,10.6188566873828,17.0263969312025,3.80035482866115e-05,0.000539872073034889
"1203","Sept7",-0.541192307934236,10.2969538935577,16.9705596567873,3.9130377969554e-05,0.000554493394220272
"1265","Gpm6a",-0.465303746813571,10.6672535122307,16.3802378114455,5.33103368128244e-05,0.000717908587707888
"1274","Prrc2b",-0.512933638452258,10.3572713945293,16.326690310702,5.48284696558975e-05,0.000733642796094258
"1280","Ppp3ca",-0.497155135257558,10.4087247295173,16.2797507384284,5.6195008153242e-05,0.000748403362490872
"1294","Selenow",-0.488727199842009,10.4910546924808,16.1971903474693,5.86822705741519e-05,0.000773073158019758
"1346","Ddx24",-0.446542721992835,10.5762178929084,15.581109612521,8.11020974888765e-05,0.00102715264182235
"1495","Pkm",-0.47429381320636,10.565598160581,14.2679004804984,0.000162043007565709,0.00184772384613555
"1556","Herc1",-0.401451982122297,10.6085681546664,13.7955452962664,0.000208036909115672,0.00227918071317151
"1573","Nsg2",-0.474718508120186,10.4231678715842,13.7346800428011,0.000214851508263423,0.0023284002933036
"1586","Nbea",-0.404345692483407,10.6164194879749,13.6308768083782,0.000226996980927387,0.00243985973131726
"2078","Tuba1b",-0.45829815080325,10.2771529403179,10.294026307366,0.00135057801515431,0.0110795492898631
"2273","Lingo1",-0.418490805377682,10.3312904325436,9.43129388235463,0.00215484589442408,0.0161608701989649
"2817","Atp1a3",-0.313564092458951,10.6951969687547,7.65261066471217,0.00570844920581785,0.0345445273736517
