"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Time_point","SYMBOL"
"Fgf14",-0.378758590396613,7.74650753405528,-1.68530792544078,0.095429075277384,0.690000804018102,-4.2984871541852,"P30","Fgf14"
"Actr1a",-0.378703341493398,7.38636524399727,-2.57409355826409,0.0117013008643491,0.498141093939434,-2.8341759791171,"P30","Actr1a"
"Tmem145",-0.378696316256882,8.25439205596938,-1.43353412322216,0.155205623309363,0.751800719279491,-4.5363863690698,"P30","Tmem145"
"Rnf216",0.378497375954589,7.48874092907731,2.16554212594255,0.0330180430975441,0.563389982587152,-3.59585048783711,"P30","Rnf216"
"Atp5o.1",0.378479492898953,7.92329567005871,1.56170503967816,0.121902958413082,0.720775428712268,-4.41954066985279,"P30","Atp5o.1"
"Ssr1",-0.378434735068956,7.84363098340237,-1.57540054881698,0.118708677030142,0.716316147362036,-4.41237139153178,"P30","Ssr1"
"Hnrnpk",-0.378434723953842,8.17274536291049,-1.4085295801553,0.162454794525915,0.757239420411967,-4.5651299988115,"P30","Hnrnpk"
"Setd7",-0.378377210914337,8.29064435169793,-1.58095693303801,0.117431909875373,0.711853318609872,-4.36870541008837,"P30","Setd7"
"Necap1",-0.378329528005095,7.6685364901599,-1.53051561315809,0.129432424108443,0.734739958586544,-4.51890556663817,"P30","Necap1"
"Lrp6",-0.378226388208831,7.85288351244004,-1.3486390500526,0.180871345608965,0.777538020435569,-4.66686153553039,"P30","Lrp6"
"Zc3h7a",-0.378225967543315,8.12799465863802,-1.44959411409126,0.150682982897127,0.747656101696926,-4.52481738822156,"P30","Zc3h7a"
"Sbf2",0.378194956714378,8.29377612630353,1.4691657276162,0.14531032342411,0.746914804255835,-4.49873254273841,"P30","Sbf2"
"Cdc73",-0.378169242049712,7.66305581955031,-1.98211202095748,0.0505486385570798,0.609133084246604,-3.88382984446809,"P30","Cdc73"
"Aff2",0.377909435371934,7.90505037501119,1.56889968401538,0.120216492667332,0.717500588022767,-4.41311664221429,"P30","Aff2"
"Mbtd1",-0.377908413282278,8.17033776454836,-1.45964240958911,0.147905667591058,0.747656101696926,-4.51013118853156,"P30","Mbtd1"
"Fermt2",-0.377832662085443,7.534108345139,-1.78931877905363,0.076961809974003,0.665396215296592,-4.21678931680677,"P30","Fermt2"
"Mettl17",0.377719501236322,8.00995591571125,1.59689462729322,0.113830424435018,0.706690620077822,-4.36726542504776,"P30","Mettl17"
"Tkt",-0.377588323735309,7.80882388446766,-1.58460341412599,0.116599981009709,0.709118251854967,-4.41246546883566,"P30","Tkt"
"Fam32a",0.377488717313676,7.51955569434807,1.81056540007249,0.0735792095252066,0.662578876968114,-4.16269411323298,"P30","Fam32a"
"Arrb1",0.377309231088552,8.03018061519424,1.54549420981663,0.12577179675815,0.728652874516828,-4.42795606081409,"P30","Arrb1"
"Mag",-0.377068188958794,7.31320607802454,-2.14223312786677,0.0349026131799747,0.577832151535136,-3.72417790028253,"P30","Mag"
"Paxx",-0.377063107887248,7.58313112001102,-1.51948979144889,0.132180404033698,0.734739958586544,-4.57077678000805,"P30","Paxx"
"Ksr1",-0.377038639976973,7.58803807347494,-1.92625857862058,0.057260454145283,0.628061784958642,-3.99075044543566,"P30","Ksr1"
"Hspa13",0.376817605294518,7.37523205441385,2.1642165447401,0.0331227936071372,0.563389982587152,-3.64311672533048,"P30","Hspa13"
"Dynlt3",-0.376751818443166,7.42009511702166,-1.81241472179155,0.0732907258277415,0.662578876968114,-4.23244862458059,"P30","Dynlt3"
"Ptprn2",0.376387758107661,8.1692312632416,1.5133988738678,0.133718043105393,0.737379290255497,-4.45286923361699,"P30","Ptprn2"
"Pikfyve",-0.376361701152897,7.59142612974015,-1.69589272362383,0.0933982933661074,0.688392352128436,-4.32982012906309,"P30","Pikfyve"
"Prpf4",-0.376146665987494,7.4378731077626,-2.0350085974753,0.0448220747167993,0.595858067947907,-3.86317161996359,"P30","Prpf4"
"Plppr1",0.376114905736746,7.61383808940453,1.55902718099288,0.122535446381438,0.721887047216627,-4.48765783077938,"P30","Plppr1"
"Hpca",0.375949185486218,7.72255924808263,1.62050739077591,0.108657763280489,0.700172629896244,-4.37635109993092,"P30","Hpca"
"Vps37a",0.375804585576554,7.8660921867902,1.63603750752459,0.105360000734122,0.697946494209264,-4.33351487209906,"P30","Vps37a"
"H3f3b",0.375712341660353,8.58685353184035,1.51860300492087,0.132403401142765,0.734739958586544,-4.44778846308203,"P30","H3f3b"
"Zfp697",-0.375250718102111,7.34350236781478,-2.85020235507991,0.00542759128259057,0.462895158899633,-2.22074759740947,"P30","Zfp697"
"Zfp235",0.375154176910875,7.73282736178458,1.74060399629744,0.0852057003855441,0.68343805053704,-4.21367467335509,"P30","Zfp235"
"Wasl",-0.375153098086729,8.24884730202721,-1.41129718013057,0.161639863556142,0.757239420411967,-4.55919662317011,"P30","Wasl"
"Mlxip",-0.375076058428154,7.43115250682289,-2.19327676502116,0.0308915818897557,0.563389982587152,-3.58345041162361,"P30","Mlxip"
"Mrps24",-0.375045553912526,7.72498627313831,-1.63297299727058,0.106004263310171,0.698821026653884,-4.369418650265,"P30","Mrps24"
"Exosc3",0.374963684336691,7.2640089646789,2.40588784283086,0.0181999112384248,0.518108599834612,-3.22368792493593,"P30","Exosc3"
"Atf7",-0.374484646582397,7.73718551579389,-1.77552652770392,0.0792258692703233,0.670351594982611,-4.17625905668543,"P30","Atf7"
"Spire1",-0.37444354706612,8.219198369896,-1.43946805201077,0.153522516209961,0.751412050558715,-4.52949394295323,"P30","Spire1"
"Cnr1",0.374303951589971,8.43925638648245,1.14105694250847,0.256904243371523,0.833013109685536,-4.82473453717499,"P30","Cnr1"
"Fa2h",-0.374138959224023,7.23838598982432,-2.22258493569977,0.0287753565250723,0.563389982587152,-3.61207308986655,"P30","Fa2h"
"Snx29",-0.374108721747026,7.55687971800994,-2.09026826919232,0.0394430501832188,0.589593108240284,-3.72908975441283,"P30","Snx29"
"Unc13c",-0.374077999781193,7.50367410278406,-2.00350798999174,0.0481612704668579,0.604260524179983,-3.89365632895227,"P30","Unc13c"
"Ndufc1",0.373979062585584,7.62461858450463,1.79479622537249,0.0760776639563441,0.664199535440363,-4.1583070339923,"P30","Ndufc1"
"Ccdc174",0.373906812246723,8.01721626007087,1.55853521796051,0.122651926978312,0.721887047216627,-4.41307190264232,"P30","Ccdc174"
"Syt1",0.373886832425795,9.78978458390369,2.0255380196364,0.0458044735252408,0.597439617560055,-3.81124664829759,"P30","Syt1"
"Rnf13",-0.372972132383889,7.90136797708897,-1.438140274888,0.153897897674947,0.751412050558715,-4.55886541632657,"P30","Rnf13"
"Ccdc191",0.372794650113359,7.38659739900819,2.19217625827544,0.0309736254722885,0.563389982587152,-3.57934941314537,"P30","Ccdc191"
"Rb1cc1",0.372766185902817,8.58774620151005,1.46778221960915,0.145685147256599,0.747489219739438,-4.50517767181864,"P30","Rb1cc1"
"Kif26b",-0.372277532258002,7.3750734289462,-2.53655364646111,0.0129362112289972,0.512631774766113,-2.91646744386413,"P30","Kif26b"
"Rnf141",-0.372276613497649,7.6918526448228,-1.69986888544261,0.0926446019420574,0.686085769849232,-4.29709092438423,"P30","Rnf141"
"Flywch1",-0.372099034595603,8.56941346020571,-1.5197744209184,0.132108892012751,0.734739958586544,-4.44406051763665,"P30","Flywch1"
"Zfp664",0.37196451373768,7.82485264872613,1.59156129153128,0.115025637479922,0.707982013093466,-4.39391142563645,"P30","Zfp664"
"Cmtm5",-0.371931273329262,7.29337619075727,-2.13369446484414,0.0356159896633739,0.578618298211146,-3.75252820139441,"P30","Cmtm5"
"Eps15l1",-0.37177691754447,7.75673308426375,-1.38835790402775,0.168489920387705,0.763347238081723,-4.6596560752015,"P30","Eps15l1"
"Cdh2",0.371323697100235,7.92051316510113,1.54114676856939,0.126825722025233,0.730184663036169,-4.44315120098205,"P30","Cdh2"
"Btaf1",0.371288491052773,7.97446787765934,1.52898519377878,0.129811134140088,0.734739958586544,-4.45421563430575,"P30","Btaf1"
"Sptbn4",-0.371160385438394,8.46126811467862,-1.46329680926612,0.146905524369085,0.747656101696926,-4.50422414139997,"P30","Sptbn4"
"Ttc39c",-0.371151948841814,7.41642070935294,-2.53825626300789,0.0128777576740687,0.512631774766113,-2.90354254469748,"P30","Ttc39c"
"Fam189a1",0.371050854958117,7.80788644285193,1.6036055779554,0.112340637243029,0.706690620077822,-4.38169958960958,"P30","Fam189a1"
"Ppp2r2a",-0.371007188793959,7.79597673569402,-1.65426584180108,0.101592822714122,0.697946494209264,-4.3256116049381,"P30","Ppp2r2a"
"Ttc4",-0.370901894424329,8.16162268135644,-1.47142073135842,0.144701001714714,0.745973991905016,-4.49900804766321,"P30","Ttc4"
"Fam210a",-0.37069810007565,7.6598241310939,-1.77780746111473,0.0788476863531565,0.670351594982611,-4.19478255825938,"P30","Fam210a"
"Cul5",-0.370536528881797,8.0959482164937,-1.40763871796334,0.162717782047641,0.757239420411967,-4.56897011749547,"P30","Cul5"
"Grpel1",-0.370241248849784,7.50684935493259,-1.77217289795824,0.0797846302349674,0.670351594982611,-4.25356482573903,"P30","Grpel1"
"Hnrnpul1",-0.370117389767142,7.69182296764345,-1.88518057807894,0.0626649339351984,0.642419541986834,-4.02855981141937,"P30","Hnrnpul1"
"Zfp523",-0.370071718069989,7.69387176916669,-1.58474807190244,0.116567075294023,0.709118251854967,-4.44092606596725,"P30","Zfp523"
"Gria1",-0.369714214914985,8.88440824385937,-1.41964680159707,0.159200298697297,0.755922387058549,-4.57301583227106,"P30","Gria1"
"Chd3",-0.369525540533719,7.94950266954926,-1.39619526750877,0.166125053686278,0.761632372121852,-4.59775349398354,"P30","Chd3"
"Hip1r",-0.369347660542683,7.56809094039886,-1.67803202818527,0.0968457615495342,0.693084460657089,-4.36210787114761,"P30","Hip1r"
"Eif4h",-0.368989725738064,7.91404428919843,-1.55683656412382,0.123054788448884,0.722644357541988,-4.42585555624152,"P30","Eif4h"
"Sema7a",-0.368861068354684,7.56937375514245,-2.07792986741803,0.0405931902458435,0.595858067947907,-3.7472841619739,"P30","Sema7a"
"Pex3",-0.368682620245187,7.56911103568657,-1.66696935191259,0.0990324969828268,0.695996010893271,-4.37831796027496,"P30","Pex3"
"Eif4e",0.3684276694433,7.8376115874182,1.62830332296535,0.106992090221723,0.698821026653884,-4.34690828351397,"P30","Eif4e"
"Sox10",-0.368405125799105,7.23725974371426,-2.17884057750823,0.0319830261700735,0.563389982587152,-3.6968781639271,"P30","Sox10"
"Socs2",-0.368237725569442,7.3923547919992,-1.92396353905549,0.0575516538549894,0.628680089764913,-4.06991128012211,"P30","Socs2"
"Plppr3",-0.36819661189197,7.96881517379504,-1.5407398873411,0.126924716594878,0.730184663036169,-4.4347431604648,"P30","Plppr3"
"Cfap69",-0.368184890737925,7.55163752100934,-1.97977191603248,0.0508157643809005,0.609133084246604,-3.91696245001303,"P30","Cfap69"
"Ncstn",0.368021001936623,7.66842772721008,1.79779188070618,0.0755976928120358,0.664199535440363,-4.14435064660098,"P30","Ncstn"
"Ntrk2",0.367628405390516,9.1910656626209,1.80815271986919,0.0739569929164687,0.662578876968114,-4.10748995548994,"P30","Ntrk2"
"Ubash3b",-0.367179886871116,8.1763808290582,-1.45562811804714,0.149010395938132,0.747656101696926,-4.51412098704085,"P30","Ubash3b"
"Rps29",-0.366836897785453,7.73580058027255,-1.70767762954311,0.0911788877464886,0.685024404454336,-4.27137208457456,"P30","Rps29"
"Myrip",-0.36683520614919,7.56332107128572,-2.12352945777566,0.036481702918861,0.582146769471644,-3.67053612655313,"P30","Myrip"
"Serpine2",-0.366760729451229,7.44857976764248,-1.40130300131122,0.164597549589737,0.760702074716838,-4.78517268506549,"P30","Serpine2"
"Ppp2ca",-0.366721872711043,8.12087788491142,-1.3614084492247,0.17681798044343,0.771425203533044,-4.61668474475962,"P30","Ppp2ca"
"Rab40b",-0.366614641767404,7.37183771126285,-2.40413807732793,0.0182817828202286,0.518108599834612,-3.1916154810206,"P30","Rab40b"
"Zdhhc4",0.366221438272699,7.50570150958413,1.97798975424763,0.0510200059825344,0.609133084246604,-3.91123560360759,"P30","Zdhhc4"
"Timm44",0.366192721460308,7.78435960216865,1.57534881945316,0.118720615392494,0.716316147362036,-4.42064252455373,"P30","Timm44"
"Elovl7",-0.366189952394729,7.32299319701726,-1.97360094205527,0.0515259606789836,0.610725993410791,-4.02471252494054,"P30","Elovl7"
"St7l",-0.365946481236905,7.73723013775354,-1.7103112192098,0.0906888545223203,0.685024404454336,-4.26747137524358,"P30","St7l"
"Supt4a",-0.365744490808955,7.43052995138091,-2.35928583417822,0.0204954139201064,0.523712932533435,-3.2658051417982,"P30","Supt4a"
"Rps19",-0.365527499386822,7.9760973817209,-1.38387315171816,0.169854671754546,0.765732551521262,-4.60489007182768,"P30","Rps19"
"Micall1",-0.365485069150405,7.49061528455608,-1.77605672002138,0.0791378288646214,0.670351594982611,-4.25487023479003,"P30","Micall1"
"Srsf2",0.365427685701459,8.67334294842223,1.4333520123927,0.155257501894813,0.751800719279491,-4.54705671325467,"P30","Srsf2"
"Sash1",-0.365418864285634,7.32874911372593,-2.21889023942787,0.0290349490134462,0.563389982587152,-3.57187015057036,"P30","Sash1"
"Cds2",0.365393538513839,8.17512287416518,1.48920697971795,0.139964552759868,0.743183564919105,-4.47977865568562,"P30","Cds2"
"Nap1l2",0.365169505619479,7.68313915885034,1.68156100478747,0.0961565144624594,0.690508937223758,-4.30328668647797,"P30","Nap1l2"
"Npy1r",0.365149573410546,7.4244784478861,1.56028013776565,0.122239184563084,0.72128438728039,-4.57870853241678,"P30","Npy1r"
"Ybx1",-0.365080473287097,7.82527168899001,-1.63123429368581,0.106371207289806,0.698821026653884,-4.35130864799472,"P30","Ybx1"
"Cacng7",-0.36506525621477,8.03835156407105,-1.43901247561139,0.153651234270429,0.751412050558715,-4.54340074931432,"P30","Cacng7"
"Tssc4",-0.364996636002929,7.74858596458458,-1.59858571764417,0.113453530459222,0.706690620077822,-4.40606362270563,"P30","Tssc4"
"Vgf",-0.364913770742175,8.01606164143577,-1.39288270115676,0.16712148064446,0.761632372121852,-4.59875796643386,"P30","Vgf"
"Pcdh15",0.364864162092261,8.07445299949895,1.35956264838321,0.177399597171943,0.771425203533044,-4.62997852954765,"P30","Pcdh15"
"Syngr1",0.364413572383411,8.41967133666107,1.42854384642946,0.156632070141485,0.751800719279491,-4.54401676994699,"P30","Syngr1"
"Zfp955b",-0.364354168048133,7.48218074005129,-1.82947253118184,0.0706739135600051,0.654309740999126,-4.17716777015855,"P30","Zfp955b"
"Zfp644",-0.364329908572541,8.20360508266761,-1.43322933020873,0.155292458368956,0.751800719279491,-4.53724389564626,"P30","Zfp644"
"Ptgds",-0.364012215600654,7.43143456604556,-1.59450711072408,0.114364237370679,0.706690620077822,-4.54690263453785,"P30","Ptgds"
"Phf14",0.363945069988016,8.35590047783646,1.48640894002055,0.140701521788366,0.743183564919105,-4.47854243836782,"P30","Phf14"
"Rpl13",-0.363711780084655,8.43869107798847,-1.40951171092901,0.162165242073876,0.757239420411967,-4.56171914310772,"P30","Rpl13"
"Ndufa13",-0.363600444856493,8.48920690534841,-1.42063736204976,0.158912769730298,0.755593289916293,-4.55120324355333,"P30","Ndufa13"
"Serpini1",0.363594956413955,8.35143242787164,1.33145604866572,0.186435919786291,0.78250569149739,-4.64335733091937,"P30","Serpini1"
"Ankmy2",-0.363278548426149,7.44554499836207,-2.3578516490395,0.0205699610614087,0.523712932533435,-3.26470521130681,"P30","Ankmy2"
"Rnf150",-0.363277549496675,7.82204378800814,-1.6862995083778,0.0952373179017383,0.689521883739505,-4.27805847098394,"P30","Rnf150"
"Cdh7",-0.363121627025623,7.88469142986812,-1.44779292075539,0.151185072251636,0.747894281722901,-4.55777407438863,"P30","Cdh7"
"Mapk3",-0.363041212459922,7.44591487303125,-1.91781189529614,0.0583383699208582,0.633138628614913,-4.05660802779527,"P30","Mapk3"
"Tmsb4x",-0.362868003024656,8.17372716053042,-1.39535872295416,0.166376258211,0.761632372121852,-4.57751514969219,"P30","Tmsb4x"
"Arglu1",-0.362651505222081,8.62353327150118,-1.31923926130248,0.190469800537069,0.787688894143816,-4.66201947923611,"P30","Arglu1"
"Dmd",0.362448123046826,7.99864265656909,1.50503257688477,0.135852994650545,0.740379003233438,-4.47629018475614,"P30","Dmd"
"Tmem245",0.362153157457839,8.01862144241266,1.49683817108753,0.137969939644076,0.740379003233438,-4.48482238477451,"P30","Tmem245"
"Sccpdh",-0.362045719568763,7.57360335739462,-1.82624369359162,0.0711631779478969,0.654309740999126,-4.15027962913413,"P30","Sccpdh"
"Arf1",-0.361820726284284,8.16808928843404,-1.36139033302202,0.176823681877439,0.771425203533044,-4.61352228229567,"P30","Arf1"
"Mal",-0.361749457351164,7.29872394726447,-2.04318956304495,0.0439880508479903,0.595858067947907,-3.91303266087874,"P30","Mal"
"Usp46",0.36170346265631,7.70852611997321,1.71006496304342,0.0907345840335086,0.685024404454336,-4.25961894089165,"P30","Usp46"
"Rpl26",-0.361684909089837,7.8036851964953,-1.47219020201657,0.144493540194271,0.745973991905016,-4.54720020908301,"P30","Rpl26"
"Napepld",-0.361669480137118,7.50088118032649,-2.00846232615818,0.0476224069926903,0.601333783212785,-3.88688037464072,"P30","Napepld"
"Kmt2e",-0.361623674955588,8.61388817599424,-1.36113637069495,0.176903622201495,0.771425203533044,-4.61886680503728,"P30","Kmt2e"
"Cox6c",-0.361515589510395,8.58683377089405,-1.44817964467618,0.151077162384968,0.747857049679742,-4.5249241605496,"P30","Cox6c"
"Srsf1",0.361371882377782,8.82145276109161,1.47268119896387,0.144361280808697,0.745973991905016,-4.51158349962997,"P30","Srsf1"
"Cdkl2",-0.361210490844003,7.97806118259735,-1.48193254688857,0.141886854011556,0.743183564919105,-4.50284555918473,"P30","Cdkl2"
"Lpcat4",0.360500612684072,7.68305562506095,1.75100764945663,0.0833866439052872,0.677243285368992,-4.20825369988027,"P30","Lpcat4"
"Mbd6",-0.360160131325544,7.63048456490725,-1.75595461152121,0.0825329657439228,0.676878979485421,-4.2375297155282,"P30","Mbd6"
"Elavl2",0.359657713304369,9.08445443334527,1.62024499693753,0.108714187033925,0.700172629896244,-4.35154559026345,"P30","Elavl2"
"Psme1",-0.359609314631665,7.39460752416079,-1.84268176315871,0.0687014486509815,0.65065763304968,-4.20091931580328,"P30","Psme1"
"Usp7",-0.359344751299906,8.39381017262146,-1.36099371344635,0.176948538771058,0.771425203533044,-4.61188253585157,"P30","Usp7"
"Sde2",0.359025441901296,7.39432807797034,2.15196898288666,0.0341043830137961,0.571041172809649,-3.65267051227662,"P30","Sde2"
"Tmem248",-0.358992431548625,7.54229917816182,-1.71691333979975,0.0894698592350355,0.685024404454336,-4.3169896079004,"P30","Tmem248"
"Ets2",0.358961973670955,7.42663749275347,1.79578016567407,0.0759197366296464,0.664199535440363,-4.23393555024768,"P30","Ets2"
"Virma",-0.358776310720205,7.69649399591546,-1.77200714730103,0.0798123308388692,0.670351594982611,-4.19441504852857,"P30","Virma"
"Ctps2",-0.35876726731578,7.61042747581222,-1.59455246681168,0.114354077791503,0.706690620077822,-4.46180140592414,"P30","Ctps2"
"Mmp17",0.35876611547994,7.43259574817789,2.20649284720344,0.0299210361076921,0.563389982587152,-3.53687658429039,"P30","Mmp17"
"Cntn5",0.35873892981353,8.56833114962335,1.25919650207825,0.2112486416152,0.799696331317702,-4.72055617193804,"P30","Cntn5"
"Arl8b",-0.358715657044761,7.85949938296783,-1.39244850941502,0.167252424267295,0.761632372121852,-4.61939407145062,"P30","Arl8b"
"Ldha",-0.358678439767294,7.38820543107486,-2.17618125203934,0.0321877094895468,0.563389982587152,-3.62806373540695,"P30","Ldha"
"Cnnm2",-0.358585892967024,7.74389381542545,-1.66073356850035,0.100282666661657,0.697946494209264,-4.3326099090641,"P30","Cnnm2"
"Faxc",-0.358419419831727,7.88527942576749,-1.35977936050981,0.177331235630738,0.771425203533044,-4.64779728158813,"P30","Faxc"
"Cpsf3",-0.357819368702392,7.60956230628361,-1.57441052706057,0.118937325407629,0.716316147362036,-4.4852324442693,"P30","Cpsf3"
"Ercc4",0.357378395782682,7.50566483009642,1.82967552477305,0.0706432479869429,0.654309740999126,-4.14873914591162,"P30","Ercc4"
"Canx",0.357247332470404,8.47649527863382,1.42684038328495,0.157121304687002,0.751800719279491,-4.54578549317019,"P30","Canx"
"Frmd4a",-0.356894394923826,8.76472833693462,-1.44119777993593,0.153034559902242,0.750892306153213,-4.54162137077022,"P30","Frmd4a"
"Nmnat2",0.356859306704113,7.83852495369224,1.58820607047158,0.115782680351604,0.709118251854967,-4.39693465793663,"P30","Nmnat2"
"Ptpn11",0.35675480312448,8.03300494113519,1.40769682712918,0.162700617945815,0.757239420411967,-4.58367189169328,"P30","Ptpn11"
"Slc39a13",-0.356654980421864,7.50726557667367,-1.76968634613214,0.0802010235891819,0.670371616255163,-4.25779443060358,"P30","Slc39a13"
"Rab11fip4",-0.356595024030196,7.72749744864752,-1.6722156246625,0.0979905316966278,0.695996010893271,-4.32303021228925,"P30","Rab11fip4"
"Rpl31",0.356552244116965,7.52233152083863,1.76442241825435,0.0810884359416219,0.671978696067946,-4.24185293069056,"P30","Rpl31"
"Ppia",0.356402864907738,8.80064459709133,1.51645986587666,0.13294355223821,0.734739958586544,-4.46009375003808,"P30","Ppia"
"C78859",0.356362999014477,8.25005547097882,1.39498015824093,0.166490032171459,0.761632372121852,-4.57926003647472,"P30","C78859"
"Dennd1b",-0.356133836993926,7.69150084671644,-1.788225582212,0.0771392847444304,0.665396215296592,-4.17177944863566,"P30","Dennd1b"
"Zc3h12b",-0.356077007900542,7.58368391979745,-1.59178593965268,0.114975091587079,0.707982013093466,-4.47508457317805,"P30","Zc3h12b"
"Arhgef7",-0.356066197771334,7.90649530805035,-1.34829637569009,0.180981078825497,0.777538020435569,-4.65557863238299,"P30","Arhgef7"
"Dazap2",-0.355899066848355,7.56745523706042,-1.97893639177599,0.0509114313358473,0.609133084246604,-3.91246423351524,"P30","Dazap2"
"Id2",0.355846757120785,7.45976560115068,1.8297637123583,0.0706299292371988,0.654309740999126,-4.16483947398572,"P30","Id2"
"Fbxl16",0.355663014307686,8.14339073452412,1.45401697317163,0.149455578252862,0.747656101696926,-4.52004009367234,"P30","Fbxl16"
"Ube4b",-0.355610952913328,7.81567925114549,-1.37632670491005,0.172170121562531,0.769658845679176,-4.64787731533628,"P30","Ube4b"
"Tbk1",-0.355528106488471,7.43667784574161,-2.0364686215935,0.0446722431180762,0.595858067947907,-3.85902518329572,"P30","Tbk1"
"Miip",-0.355469573273723,7.5066207887958,-2.18526374026719,0.0314933207787275,0.563389982587152,-3.57570605206067,"P30","Miip"
"Klhdc2",-0.355078418016208,7.94432364103947,-1.43314276712433,0.155317126895752,0.751800719279491,-4.55711704953876,"P30","Klhdc2"
"Tpt1",-0.354893150027422,7.90040783770545,-1.49504750025136,0.138435966644856,0.740379003233438,-4.49914255360108,"P30","Tpt1"
"Zfp426",-0.3547445103324,7.92771637338985,-1.4777098860095,0.143012134501471,0.743474467892334,-4.51590215330019,"P30","Zfp426"
"Ccl27a",0.354427581254883,8.01906217687384,1.45333849019308,0.149643361315333,0.747656101696926,-4.5347472880729,"P30","Ccl27a"
"Pde4a",0.354421210127736,8.42236657565106,1.45503659237604,0.149173723185087,0.747656101696926,-4.51389460910412,"P30","Pde4a"
"Ctsb",0.354366264594665,8.46673551424136,1.3405470536609,0.183476051835205,0.779588678941531,-4.63681796265594,"P30","Ctsb"
"Fktn",-0.353808337182794,7.79074526615871,-1.48949665188651,0.139888429534527,0.743183564919105,-4.54012339108104,"P30","Fktn"
"Hs3st5",0.353659922070744,7.37403979472423,2.05613223722549,0.0426958032303711,0.595858067947907,-3.83277303875644,"P30","Hs3st5"
"Farp1",-0.353478008643465,7.50005570297454,-1.98058837251357,0.050722428628722,0.609133084246604,-3.93385033252674,"P30","Farp1"
"Parm1",0.353468276601921,8.06678163534268,1.42990927581884,0.156240767714042,0.751800719279491,-4.55490249678401,"P30","Parm1"
"2010300C02Rik",-0.353409935200311,7.31347984284001,-2.17728277508358,0.0321027892364258,0.563389982587152,-3.6586544446923,"P30","2010300C02Rik"
"Apbb1",-0.353360683026406,7.96060508088338,-1.49603163394153,0.13817969073768,0.740379003233438,-4.48762412658915,"P30","Apbb1"
"Coprs",0.35325745109342,7.66256870899017,1.56905032484832,0.120181381141106,0.717500588022767,-4.45499684161751,"P30","Coprs"
"Dffb",0.353217151177264,7.51839152021633,1.99233403823289,0.0493957672905186,0.609133084246604,-3.88311264102785,"P30","Dffb"
"Cdc42ep3",0.353061547105608,7.88563510987374,1.52291877477229,0.131320912479597,0.734739958586544,-4.47069932012024,"P30","Cdc42ep3"
"Tmem196",-0.353025926223546,7.55789966058767,-1.82818816055344,0.070868196642658,0.654309740999126,-4.15292250736398,"P30","Tmem196"
"Fam120b",0.352956848339799,8.37042646871268,1.39924653402192,0.165211252290316,0.761632372121852,-4.57342152947277,"P30","Fam120b"
"Lrrc7",0.352864427752134,8.64290665182247,1.42328639700632,0.158145800590441,0.752857557676139,-4.55631931986748,"P30","Lrrc7"
"Eprs",0.352842861792535,8.35700588463898,1.45103303955795,0.15028280654062,0.747656101696926,-4.51766557824241,"P30","Eprs"
"Fnta",-0.352715606347868,7.56247244489192,-1.62815985929171,0.10702255569022,0.698821026653884,-4.43211721320096,"P30","Fnta"
"Denr",0.352644075568201,7.6705975112263,1.42326973954792,0.158150614464853,0.752857557676139,-4.62960428050069,"P30","Denr"
"Lysmd2",-0.3524401540495,7.59195280733476,-1.88938068155288,0.0620933373953216,0.642419541986834,-4.04764692861152,"P30","Lysmd2"
"Rdh14",-0.352194970364632,7.71446780224681,-1.55252639440504,0.124081727294964,0.724458360773888,-4.48486675092214,"P30","Rdh14"
"Hlf",0.352194325706982,7.64239346100157,1.68129759807769,0.0962078223943974,0.690508937223758,-4.31301514556306,"P30","Hlf"
"Ipo11",-0.351989744580789,7.59648594841105,-1.89769157048828,0.0609752227822787,0.641683680380698,-4.03389663880133,"P30","Ipo11"
"Fam135b",-0.35195449309486,8.34391265518225,-1.30692429397082,0.194601887280056,0.794821588665189,-4.66519787783851,"P30","Fam135b"
"Mpv17",-0.351690018042272,7.38844051028392,-2.02379436527146,0.0459873422686373,0.597439617560055,-3.90268170853961,"P30","Mpv17"
"Ankrd16",-0.351531480680972,7.96064914600342,-1.28318646811259,0.202754796810914,0.799014209853674,-4.70996078270732,"P30","Ankrd16"
"Abhd17a",-0.351408591348631,7.63283850234621,-1.76738924473203,0.0805872858076779,0.670916572645758,-4.21419677840747,"P30","Abhd17a"
"Ubtf",0.351180443505947,7.37067543062521,2.27372035558098,0.0253858368307733,0.549710252685882,-3.43187669912346,"P30","Ubtf"
"Smarcd1",-0.351027000008245,7.9101572231994,-1.36285466209463,0.176363285371962,0.771425203533044,-4.65436996060269,"P30","Smarcd1"
"Ddost",-0.350932254015318,7.68247896531446,-1.73600130583916,0.0860208178115025,0.68343805053704,-4.24797260185975,"P30","Ddost"
"Hif1a",0.350778573030904,7.90391610601173,1.56010954643395,0.122279487400689,0.72128438728039,-4.42218105933622,"P30","Hif1a"
"Cfap36",-0.350743427716822,7.67670970068365,-1.48563883417498,0.140904889699161,0.743183564919105,-4.56765028822255,"P30","Cfap36"
"Rpl18a",-0.350633760353798,7.77769543224924,-1.21412133485118,0.227910075725726,0.815181034946747,-4.82523164439161,"P30","Rpl18a"
"Rnf111",0.350517613389151,7.88772965380132,1.55471474677362,0.123559484922149,0.722644357541988,-4.43168537645675,"P30","Rnf111"
"B3glct",0.350472736861522,7.56264526299406,1.90105807654783,0.0605271572909714,0.641432890210152,-4.01474395611375,"P30","B3glct"
